Track ID,Track Name,Album Name,Artist Name(s),Release Date,Added By,Added At,Genres,Record Label,Duration (ms),Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,,PC1,PC2,PC3
1kCgDG0skVVdpVp6RZQp7N,Lament of a Sordid God,Never to Dawn,Beheaded,11/06/2012,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader Records,240247,0,0.272,0.999,1,-2.189,1,0.208,0.00761,0.181,0.296,0.0369,128.234,1,,1.90974213,1.336317523,-1.707194236
2qYb678r59cP4ApOpWIaJk,Exploratory Homicide,Torment,Six Feet Under,02/24/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Metal Blade Records,165280,22,0.343,0.968,5,-4.385,0,0.138,9.08E-05,0.866,0.206,0.263,119.516,4,,1.406412684,0.920215776,-1.801603432
604Gn5uEATRuOgT8Whhhae,Forced Prostitution,Extermination of Millions,Inveracity,NaT,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader Records,153066,0,0.479,0.987,5,-6.227,0,0.127,1.98E-05,0.884,0.0796,0.235,109.734,4,,2.643492752,2.71354736,-0.56598488
4o618zI5DjIaoABS7d4pzx,Blood Mantra,Blood Mantra,Decapitated,09/30/2014,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Nuclear Blast,305760,0,0.168,0.98,11,-3.504,0,0.162,1.85E-05,0.346,0.199,0.171,179.978,4,,1.582555251,2.104822573,-0.607109431
0Lz5hFhEgcnTBf7mpr0eXV,Homicidal Ecstacy,Union Of Flesh And Machine,Blood Red Throne,06/16/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Universal Music Group,282000,0,0.464,0.976,6,-5.089,1,0.147,0.00967,0.834,0.11,0.129,99.982,4,,1.766367729,1.606180533,-0.833016105
4KXxckNGvV2qwUY2ZjC2bW,Cleansed by Carnage,Cleansed by Carnage,Volturyon,09/02/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,ViciSolum Productions,272800,18,0.495,0.994,1,-4.966,0,0.178,2.17E-05,0.763,0.227,0.22,113.963,4,,1.596112018,1.00242901,-0.896953566
5zVqdrq9IN0BtQDssMIKNv,Pile of Human,Cleansed by Carnage,Volturyon,09/02/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,ViciSolum Productions,200466,17,0.256,0.981,11,-6.134,1,0.273,5.32E-05,0.165,0.205,0.349,112.535,4,,1.734315378,1.564430013,-1.423145672
3lUhpbHJfsEB9oSImROIm7,Spawn Tyrant,Violator,Vredehammer,03/18/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Indie Recordings,206600,0,0.454,0.992,7,-5.581,1,0.154,1.87E-06,0.755,0.0542,0.116,119.996,4,,2.359031409,1.688748306,-1.213843055
25OyjiVW0gmC4sK4xDxXYK,The Consequence,The Surreption,Ingested,07/04/2011,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Siege Of Amida,215388,19,0.254,0.968,2,-3.432,1,0.21,4.43E-05,0.441,0.412,0.196,139.99,4,,2.048187538,1.660792204,-1.127407949
5bLiWPxCc54LCEmJD0UmEN,Kill It Skin It Wear It,No Tolerance For Imperfection,Man Must Die,08/04/2009,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Relapse Records,258399,30,0.559,0.918,7,-2.555,1,0.149,4.17E-05,0.911,0.232,0.0771,119.968,4,,2.657981956,2.241556585,-2.062155717
02hChhfkgglzCyMr7mvn15,Paradogma,Paradogma,Hour of Penance,03/30/2010,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader Records,249733,0,0.403,0.984,1,-3.768,1,0.287,0.000104,0.906,0.0914,0.0391,129.939,4,,1.637726431,1.833023532,0.494533297
7dU9Z24yR9AKuS9cAe2Tj7,Subjected to a Beating,Reign Supreme,Dying Fetus,06/19/2012,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Relapse Records,293386,48,0.231,0.983,8,-5.199,1,0.0977,0.000254,0.059,0.506,0.336,161.044,4,,2.14374273,2.244037173,-1.315740335
3fYHApQ154HmLDPYRuz6c8,Living Sin,Rise to Dominate,Aeon,09/04/2007,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Metal Blade Records +,189120,20,0.225,0.983,11,-4.488,0,0.125,5.08E-06,0.582,0.244,0.0357,138.067,4,,1.978354529,0.21147849,-1.700549895
3mkvVHHys27FFBMS7rLv52,Necrophagic Madness,Wherever They May Rot,Cut Up,03/24/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Metal Blade Records,137906,16,0.415,0.984,6,-3.711,0,0.202,5.13E-06,0.423,0.319,0.265,125.093,1,,1.831507688,1.014069863,-1.618980451
2HTQwau6pYq9VzoKpZWHks,Enter Hell,Forensic Nightmares,Cut Up,06/29/2015,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Metal Blade Records,174026,17,0.425,0.988,11,-4.686,1,0.167,4.51E-06,0.773,0.213,0.252,115.009,4,,2.044173928,1.66054499,-1.332131567
3Z0B2krgET157Qx5xevf9Q,Skinned and Fucked,Surpassing the Boundaries of Human Suffering - Remastered,Ingested,06/03/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Siege Of Amida,233624,23,0.292,0.951,0,-4.848,1,0.203,1.91E-05,0.65,0.355,0.357,140.308,4,,1.94663887,1.621211831,-1.70735563
7JKBQuv2PZqkTK6z0HIzA6,Contorted Perception,Surpassing the Boundaries of Human Suffering - Remastered,Ingested,06/03/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Siege Of Amida,190390,21,0.289,0.948,2,-4.698,1,0.171,2.20E-06,0.921,0.288,0.351,119.524,3,,1.813821396,1.37493334,-0.078552199
0gOdzc8tZmmZzg3kHeargp,Misconception,The Vile Conception,Hour of Penance,02/26/2008,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader Records,262946,0,0.441,0.994,2,-3.902,0,0.169,0.000491,0.154,0.0787,0.0623,124.998,4,,1.566407188,0.883540522,0.248676967
5TLFvIu5uYXgNVlZA2aeIa,Perfecting Slavery,Obsolescence (Deluxe Version),Abysmal Dawn,10/27/2014,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Relapse Records,286663,19,0.5,0.985,1,-3.914,1,0.129,0.000145,0.304,0.17,0.338,130.031,4,,2.060851166,1.435078519,-1.667252298
4R5mcV1pIsGtkWe8wijPNt,Living in Fear,Methods of Resurrection Through Evisceration,Antropofagus,05/12/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Comatose Music,190589,0,0.282,0.973,1,-4.632,1,0.171,3.76E-06,0.837,0.354,0.402,131.931,4,,1.429008664,2.529919263,-1.568323519
3u0poZA2F8j3Vp8w2aml08,Slaughter Conceived,Scourge of the Formless Breed,Septycal Gorge,09/05/2014,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Septycal Gorge,274878,16,0.472,0.932,7,-7.905,1,0.199,0.000845,0.892,0.095,0.0347,120.128,4,,1.297989547,1.200802905,0.491548869
13clH8PIuyUwHTf300uHxv,The Horror Breathes,Beast Incarnate,Beheaded,01/27/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader Records,241173,0,0.406,0.97,7,-4.328,1,0.124,8.28E-06,0.0073,0.103,0.0747,104.959,4,,2.597445868,1.88821886,-2.69191787
7hPw6iazxYJ0QlxddfVcF9,Exposition of Deformities,Architecture of Lust,Antropofagus,05/29/2012,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Comatose Music,220840,0,0.449,0.987,9,-4.94,1,0.33,4.76E-05,0.912,0.0908,0.0571,139.956,4,,1.951104642,1.791508644,-0.82646572
1q35xMYQXjIf5jBzW2Ack2,Infernal Abyss Sovereignty,Arisen New Era,Kronos,07/24/2015,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader Records,248266,0,0.395,0.989,7,-3.811,1,0.117,2.17E-06,0.911,0.23,0.283,119.661,3,,2.260195087,2.582450481,-0.145202337
28xkjH22xWfHnsMNJcwHBK,Famine of God`s Word,Grand Morbid Funeral,Bloodbath,11/17/2014,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Peaceville,296440,0,0.202,0.991,7,-3.572,1,0.226,5.10E-06,0.28,0.322,0.0557,114.987,4,,1.081804571,1.209980233,1.078544484
3U3ZQyxQfK4LzCRNssQoH2,Inanimate,Obsolescence (Deluxe Version),Abysmal Dawn,10/27/2014,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Relapse Records,255501,29,0.32,0.965,1,-4.46,1,0.0751,0.000321,0.0061,0.0608,0.28,110.601,5,,1.175935194,0.3873638,0.505146777
3NG2pfHRhjnRxqRnamXbyi,Generation of Flies,Doomsday Rituals,Centinex,07/08/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Agonia Records,226063,7,0.515,0.988,4,-4.515,0,0.0579,9.47E-05,0.000184,0.315,0.25,146.056,4,,2.533350595,2.399412417,-2.239734938
2VDXsHWJ9L0gFm3bL4Ic1Q,Only One Will Die,Red Before Black,Cannibal Corpse,11/03/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Metal Blade Records,204320,36,0.24,0.981,8,-5.181,1,0.119,5.39E-06,0.922,0.0635,0.217,189.803,4,,1.921663211,3.168384755,-0.773996754
4YWg4PxJzMn84j7Fo32W4M,Code of the Slashers,Red Before Black,Cannibal Corpse,11/03/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Metal Blade Records,285906,43,0.225,0.98,6,-5.626,1,0.143,5.84E-06,0.86,0.0653,0.105,115.077,4,,0.885523862,0.238083033,-0.394408402
2V2ypDfO6zxqqgOEEWBXEB,Rabid,Torture,Cannibal Corpse,03/13/2012,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Metal Blade Records,184493,31,0.514,0.994,6,-5.741,0,0.0548,0.00106,0.745,0.395,0.537,107.958,4,,0.925891896,1.248173276,1.121658195
2T8swG8SkmrmFBjanTBIvq,From Womb to Waste,Reign Supreme (Deluxe Version),Dying Fetus,06/19/2012,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Relapse Records,296626,28,0.299,0.955,8,-5.549,1,0.101,0.00252,0.116,0.0712,0.497,109.876,4,,1.170884504,1.888142522,1.354802054
0y0HtHL9ND473xMOsgacr6,Homicidal Retribution,War of Attrition,Dying Fetus,03/06/2007,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Relapse Records,329866,32,0.35,0.973,2,-4.817,1,0.105,6.72E-06,0.00251,0.156,0.154,106.035,4,,1.534157311,1.208622469,0.294734322
51dZVT9kbqHbVfkzMJM4iU,Weak Aside,Unblessing the Purity,Bloodbath,03/10/2008,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Peaceville Records,254640,0,0.45,0.998,7,-4.328,1,0.141,6.04E-05,0.000107,0.625,0.0382,119.994,4,,2.363493031,1.011459753,-0.957471437
1Ce5ZnXOdtEZUhWU1D54WQ,Dead Silence,Never to Dawn,Beheaded,11/06/2012,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader Records,158000,15,0.271,0.999,9,-1.797,0,0.175,0.0252,0.0823,0.327,0.0287,132.76,4,,1.270069072,1.611448081,-0.461773187
1F84d4LaRUoAqhD5BdnF3c,Heads Shoveled Off,Red Before Black,Cannibal Corpse,11/03/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Metal Blade Records,217120,28,0.385,0.974,1,-5.184,1,0.0751,6.77E-06,0.863,0.0834,0.299,96.021,4,,2.129981476,-0.282313529,-1.975615851
1sftLbwBuNMMxYiiJcN6QP,Necrobreed,Necrobreed (Deluxe Edition),Benighted,02/17/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Season of Mist,88413,0,0.404,0.999,3,-3.101,0,0.155,1.73E-05,0.15,0.382,0.137,150.065,4,,-0.500461973,2.598367478,-1.058149169
5MSWcZmklBNoTJK6dMLmny,Extinguishing the Face of Heaven,Enduring the Massacre,Dyscarnate,05/03/2010,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Dyscarnate,255805,20,0.537,0.886,7,-14.665,1,0.044,3.02E-05,0.939,0.0985,0.149,125.022,4,,1.097715517,0.348979389,0.365403089
6CO5t6SMhrlK9JV6S7tq1d,Seizure,And so It Came to Pass,Dyscarnate,02/27/2012,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Dyscarnate,221013,23,0.376,0.959,1,-4.752,1,0.128,1.03E-05,0.0977,0.267,0.477,109.756,4,,1.12579357,1.187523445,0.815151764
0rPmYSNIPreZsk73h4igxx,Cain Enable,And so It Came to Pass,Dyscarnate,02/27/2012,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Dyscarnate,253773,25,0.266,0.961,2,-4.757,1,0.0843,6.61E-06,0.181,0.308,0.459,112.026,4,,-0.444195293,2.879371318,-0.978440462
0AbagUABEEyRlosPXrvasg,Enduring the Massacre,Enduring the Massacre,Dyscarnate,05/03/2010,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Dyscarnate,277920,19,0.511,0.861,7,-14.438,1,0.053,7.00E-06,0.926,0.102,0.126,125.035,4,,2.984948413,1.838610958,-2.990967476
3V3BNQEkoMpAoQmn7Of0HK,Ferocious Aftermath,Atrocities from Beyond,"Analepsy,Sérgio Afonso",01/27/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Vomit Your Shirt | Rising Nemesis Records,152643,0,0.225,0.981,6,-3.467,1,0.219,2.59E-05,0.905,0.343,0.181,170.114,4,,2.393319498,1.183678215,-2.062482913
1OaGao703dZfrYAlPgJNo2,Engorged Absorption,Atrocities from Beyond,Analepsy,01/27/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Vomit Your Shirt | Rising Nemesis Records,186285,0,0.453,0.99,1,-3.527,1,0.199,8.49E-06,0.813,0.173,0.17,139.946,4,,0.899985916,1.002884578,0.649010708
0CxWPON8exAeAfA4VrwgFA,Crossing the House of Knives,Beast Incarnate,Beheaded,01/27/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader,208480,16,0.242,0.919,10,-5.054,0,0.0878,1.41E-05,0.00215,0.128,0.355,104.959,4,,1.311544864,1.932983486,-0.01926364
1KaCqdZ5b3lpiSUpv1dqnM,The Illuminaught,Heirs to Thievery,Misery Index,05/11/2010,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Relapse Records,234680,21,0.301,0.988,1,-5.43,0,0.0806,6.50E-06,0.567,0.125,0.22,102.806,4,,2.010448047,2.374119006,-0.672430677
59ouZeHeT1fOw8GGp5cS7e,Radiatus Generis,Gammageddon,Cytotoxin,07/21/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader,255320,33,0.28,0.957,1,-3.622,1,0.0835,8.37E-06,0.903,0.227,0.259,132.502,4,,2.070005241,1.505315348,-2.027370184
3rGTHzCB08u7k0qOEuoAZ8,Defying a Natural Process,Inquisition,Cognizance,02/01/2013,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unsigned,186500,19,0.474,0.995,9,-4.865,1,0.173,0.000108,0.891,0.459,0.0783,127.55,4,,2.231396482,2.001902039,-1.911543121
6edckAs2FgsGJddeO5paar,Architecture of Lust,Architecture of Lust,Antropofagus,05/29/2012,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Comatose Music,244533,0,0.453,0.979,7,-5.057,1,0.21,7.65E-05,0.923,0.0995,0.12,140.087,4,,1.536300296,1.828735499,-0.48137775
1s4TXPunZ1GaKIQTypBSsy,Bit by Bit,Retrogore,Aborted,04/22/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Century Media,243480,26,0.322,0.918,6,-4.461,1,0.0805,1.21E-05,0.761,0.319,0.353,128.607,4,,1.787310258,2.4196947,-0.127260991
5e01U2V8tt9bJ2mQJokQnP,In the Aftermath,Wherever They May Rot,Cut Up,03/24/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Metal Blade Records,266933,16,0.337,0.99,7,-3.951,1,0.103,4.44E-06,0.643,0.115,0.0394,104.002,4,,1.642953236,0.979986013,0.159660225
3BpJGFalms24SliraXHoDk,From Nothing,Proponent for Sentience,Allegaeon,09/23/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Metal Blade Records,300133,25,0.476,0.988,0,-4.144,1,0.19,1.35E-05,0.268,0.0894,0.338,119.992,4,,2.189137821,2.327831627,-1.658789319
5FWa8WplaDRUZrt2yUdfyR,Pseudo-Horizon,Krighsu,Wormed,03/18/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Season of Mist,201089,0,0.204,0.978,10,-5.462,1,0.173,2.86E-06,0.617,0.112,0.113,146.036,4,,1.454935644,1.912552228,-0.101091133
6FihGDJZivFQrcCSaHUfjz,Wrong One to Fuck With,Wrong One to Fuck With,Dying Fetus,06/23/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Relapse Records,292500,42,0.312,0.966,1,-5.665,1,0.13,0.00508,0.597,0.195,0.408,121.219,4,,1.556438886,0.466658628,-1.022484407
0JhqVrEINjfzfNWE7u9wwj,Ode to Corruption,Monument,Carnophage,09/23/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader,212171,15,0.546,0.967,10,-4.906,0,0.185,1.39E-06,0.471,0.0873,0.299,124.996,4,,0.892291661,3.110960076,-0.1246355
5jhBXMPyxIHi9hRtNr8wme,The Beast,No End in Sight,"The Fallen Prophets,Justen Hosken",12/11/2020,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,MMD Records,262049,18,0.226,0.902,0,-6.691,1,0.0948,2.27E-06,0.926,0.318,0.121,59.372,4,,1.748205069,2.425629151,-0.60477565
06rOxukSVjlayGLatbjU3D,The Emperor,Shadow Realms,Firespawn,11/13/2015,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Century Media,307750,19,0.434,0.97,7,-5.44,1,0.162,5.40E-05,0.708,0.279,0.074,120.026,4,,1.489367997,0.850750206,0.022242593
1EnLMIzUeX3cAA1uSDhmF3,Savage Gluttony,Coordinated Mutilation,Volturyon,03/15/2011,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,United Guttural Records,231967,16,0.469,0.99,2,-3.778,1,0.123,0.00151,0.328,0.271,0.226,107.581,4,,1.496051931,0.312808439,-0.576073831
7cVwcsjbOawfU1bUPXp44r,Unbroken Fortitude,Monument,Carnophage,09/23/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader,212098,16,0.541,0.964,8,-4.598,1,0.197,2.06E-06,0.106,0.143,0.187,125.001,4,,2.397695011,2.729023855,-0.656086054
2YfSogPcvJbwknG6LGEeKW,The Holocaust Re-Incarnate,Termination Redux - EP,Aborted,01/15/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Century Media,322586,20,0.213,0.962,6,-3.716,1,0.146,2.87E-06,0.812,0.747,0.361,154.892,3,,1.235462543,2.263478974,0.032175424
71c0hXTRQCw4jfGeYb4slZ,To End All Flesh Before Me,With All Their Might,Dyscarnate,09/15/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader,245106,26,0.247,0.968,1,-5.83,1,0.0694,3.03E-06,0.632,0.0443,0.253,105.123,4,,1.666785329,0.243991759,-0.660499934
0SmBExkMNJIDar8FBEyiT1,From Ear to Ear,Wherever They May Rot,Cut Up,03/24/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Metal Blade Records,158680,17,0.424,0.982,7,-3.338,1,0.134,3.62E-05,0.195,0.354,0.221,119.967,4,,1.853400592,1.567408723,0.0467148
6rjSYQmPDUP7pcxJi3d02k,Invidious,The Level Above Human,Ingested,03/02/2018,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader Records,258245,0,0.301,0.981,9,-4.122,1,0.171,0.00011,3.46E-06,0.0629,0.13,134.93,4,,2.063736604,1.563414405,-0.998256091
696zsdzdST4XMqH3lzxeb2,Chaos Cascade,Gammageddon,Cytotoxin,07/21/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader,250813,26,0.522,0.984,1,-3.136,1,0.111,1.09E-05,0.939,0.326,0.189,129.944,4,,1.09834606,1.829529732,0.109445307
0fYWqP0cGcjtxnkte6NBlj,All the Devils Are Here,With All Their Might,Dyscarnate,09/15/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader,287946,29,0.438,0.967,3,-6.154,1,0.0934,2.66E-06,0.622,0.356,0.262,107.565,4,,2.016881176,0.491283108,-2.296010412
5wyv0kcu2nQkU1AFTKnbjN,Ad Noctum,Trinity of Falsehood,The Kennedy Veil,01/21/2014,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader Records,163253,16,0.54,0.94,7,-3.874,1,0.223,5.50E-06,0.857,0.391,0.266,125.041,4,,1.860809078,1.260976016,-1.693587864
5Xie2pzgqKdyyofy4cNbEs,Assemblage of Ancient Authority,Cognizance,Cognizance,12/22/2014,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Cognizance,185286,20,0.425,0.969,7,-4.993,1,0.193,1.65E-06,0.692,0.0866,0.16,120.05,3,,1.383909802,0.824727098,-0.497617557
4UgxFNUNKdRgWWYvlEW875,Fungus Coat,Cleansed by Carnage,Volturyon,09/02/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,ViciSolum Productions,233000,17,0.513,0.981,11,-5.135,1,0.142,1.52E-05,0.496,0.0504,0.292,115.049,4,,1.771786979,3.581847702,-0.145651111
2lA1urHSsV6mmu2Q4zfAq5,This Is Fire,With All Their Might,Dyscarnate,09/15/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader,334786,28,0.171,0.975,3,-6.407,1,0.075,3.15E-06,0.738,0.134,0.169,149.951,4,,1.697341359,2.051435553,-0.351719594
5zHtQFPHyxGWwDpTGXQhmh,I Wish You Death,Aeons Black,Aeon,11/19/2012,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Metal Blade Records +,294440,21,0.468,0.99,10,-4.258,0,0.135,3.63E-06,0.89,0.272,0.179,94.996,4,,1.461925529,1.557679265,0.045360316
6z4nPPTxhtnW19ikkYO1Wx,Le Morte Homme,Mass Funeral Evocation,LIK,11/13/2017,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,739718 Records DK,252100,27,0.255,0.972,7,-5.427,1,0.136,4.69E-06,0.25,0.304,0.353,124.424,4,,1.790573957,1.853729541,0.031617957
7lMk90tgMT2Fc9yqFTYoDx,Sovereign,The Level Above Human,Ingested,04/27/2018,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader Records,270860,24,0.299,0.973,10,-4.782,1,0.156,0.000896,1.10E-05,0.0705,0.0836,144.885,4,,1.752559931,1.587041783,0.086941278
1HToj0P90gOZt2R3PkNdog,Purveyors of Truth,The Level Above Human,Ingested,04/27/2018,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Unique Leader Records,260226,23,0.372,0.982,3,-4.342,0,0.136,0.000885,0.00067,0.421,0.0385,142.43,4,,1.200957326,0.26032416,0.45874843
5TISOiwexSROBtd0zf0tAp,Outnumbering the Day,Nightmares Made Flesh,Bloodbath,07/13/2005,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Century Media,195400,36,0.411,0.979,6,-3.78,1,0.0947,1.34E-05,0.000252,0.801,0.303,109.964,4,,1.590707072,0.59456453,0.164364286
5jJuoYjnhmW2wqdPzu5LEQ,Squalor Opera,Squalor Opera,Aborted,07/06/2018,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Century Media,241733,15,0.435,0.969,9,-3.529,1,0.158,8.67E-06,0.041,0.39,0.28,124.944,4,,2.048187538,1.660792204,-1.127407949
5bLiWPxCc54LCEmJD0UmEN,Kill It Skin It Wear It,No Tolerance For Imperfection,Man Must Die,08/04/2009,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Relapse Records,258399,30,0.559,0.918,7,-2.555,1,0.149,4.17E-05,0.911,0.232,0.0771,119.968,4,,2.129740858,0.433789958,-1.212150121
7dC6iysA6DwLVJgPmGNTcF,Hollow Skulls,Irreverence,Murder Made God,06/25/2013,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,RISING NEMESIS RECORDS,178200,16,0.549,0.993,0,-2.27,1,0.188,0.00233,0.413,0.314,0.0687,120,4,,1.591729328,0.040249494,-0.153008484
4sb6cVg70nYuRLpBstSPE5,Methods of Humanity,Irreverence,Murder Made God,06/25/2013,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,RISING NEMESIS RECORDS,201226,15,0.557,0.958,0,-2.633,1,0.152,0.000822,0.0323,0.0556,0.156,119.98,4,,1.485181182,0.006933817,-0.632716464
0w4B4vrhJvoS5xy3dhbkgk,An Ambiguous Era,Irreverence,Murder Made God,06/25/2013,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,RISING NEMESIS RECORDS,194493,15,0.598,0.908,0,-2.923,1,0.157,0.00143,0.26,0.101,0.208,120.026,4,,1.332556633,1.023884433,-0.988785471
2iNvY1purqlE6RqGWZOECf,Enslaved,Enslaved,Murder Made God,04/15/2016,qxm7ekw9ix5o1rqjn6pn9m7zz,2025-04-02T16:05:03Z,metal,Comatose Music,166060,0,0.499,0.876,4,-3.295,1,0.0483,5.56E-06,0.823,0.074,0.156,117.536,4,,2.628952317,1.676084851,-1.140585472
