ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2022-06-30T20:32:15Z,web_player windows 10;chrome 102.0.0.0;desktop,188668,CA,130.113.109.151,It Only Takes a Taste,Drew Gehling,Waitress (Original Broadway Cast Recording),spotify:track:0jW4YGXcbUBsMjQa7aHuSf,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-06-30T20:35:00Z,web_player windows 10;chrome 102.0.0.0;desktop,164437,CA,130.113.109.151,A Guy That I'd Kinda Be Into,Stephanie Hsu,Be More Chill,spotify:track:3JMuqa4x9ZMWxgA8RaAiya,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-06-30T20:37:37Z,web_player windows 10;chrome 102.0.0.0;desktop,156585,CA,130.113.109.151,Come With Me,Chxrlotte,Come With Me,spotify:track:20knH2CFE0me7lUYfAa4BX,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-06-30T20:40:21Z,web_player windows 10;chrome 102.0.0.0;desktop,163708,CA,130.113.109.151,Right Hand Man,Heidi Blickenstaff,Something Rotten! (Original Broadway Cast Recording),spotify:track:2dx8PRHg15eX3jvgksAhmb,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-06-30T20:43:45Z,web_player windows 10;chrome 102.0.0.0;desktop,204268,CA,130.113.109.151,Good Kid,Rob Rokicki,The Lightning Thief (Original Cast Recording) [Deluxe Edition],spotify:track:0JdZvAZQqJnKd7RrMTjT2N,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-06-30T20:49:15Z,web_player windows 10;chrome 102.0.0.0;desktop,329008,CA,130.113.109.151,Satisfied,Renée Elise Goldsberry,Hamilton,spotify:track:3dP0pLbg9OfVwssDjp9aT0,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-06-30T20:52:22Z,web_player windows 10;chrome 102.0.0.0;desktop,186698,CA,130.113.109.151,Bad Idea,Jessie Mueller,Waitress (Original Broadway Cast Recording),spotify:track:0eaFGIJGHgwKGDcVwHnc7t,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-06-30T20:53:13Z,web_player windows 10;chrome 102.0.0.0;desktop,50929,CA,130.113.109.151,There! Right There!,Amber Efe,Legally Blonde The Musical (Original Broadway Cast Recording),spotify:track:41WDvgF7RgCXfLN9iKWVhp,,,,,,,,trackdone,endplay,False,False,False,,False
2022-06-30T20:59:00Z,web_player windows 10;chrome 102.0.0.0;desktop,346668,CA,130.113.109.151,Omigod You Guys,Annaleigh Ashford,Legally Blonde The Musical (Original Broadway Cast Recording),spotify:track:2av1BBGdN9DW1u7rvoRhMM,,,,,,,,clickrow,trackdone,False,False,False,,False
2022-06-30T21:02:15Z,web_player windows 10;chrome 102.0.0.0;desktop,193170,CA,130.113.109.151,Serious,Laura Bell Bundy,Legally Blonde The Musical (Original Broadway Cast Recording),spotify:track:2vqCWr9qoVDy5WzP36H0iI,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:05:47Z,web_player windows 10;chrome 102.0.0.0;desktop,236883,CA,130.113.109.151,What You Want,Annaleigh Ashford,Legally Blonde The Musical (Original Broadway Cast Recording),spotify:track:0b1IlQG9MRf8vu1E6Iq19J,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,,False
2022-07-01T17:09:51Z,web_player windows 10;chrome 102.0.0.0;desktop,236636,CA,174.91.105.138,Alexander Hamilton,Leslie Odom Jr.,Hamilton,spotify:track:4TTV7EcfroSLWzXRY6gLv6,,,,,,,,remote,trackdone,False,False,False,,False
2022-07-01T17:12:28Z,web_player windows 10;chrome 102.0.0.0;desktop,156482,CA,174.91.105.138,"Aaron Burr, Sir",Lin-Manuel Miranda,Hamilton,spotify:track:6dr7ekfhlbquvsVY8D7gyk,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:18:01Z,web_player windows 10;chrome 102.0.0.0;desktop,333028,CA,174.91.105.138,My Shot,Lin-Manuel Miranda,Hamilton,spotify:track:4cxvludVmQxryrnx1m9FqL,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:19:33Z,web_player windows 10;chrome 102.0.0.0;desktop,91809,CA,174.91.105.138,The Story of Tonight,Lin-Manuel Miranda,Hamilton,spotify:track:0NJWhm3hUwIZSy5s0TGJ8q,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:22:40Z,web_player windows 10;chrome 102.0.0.0;desktop,186438,CA,174.91.105.138,The Schuyler Sisters,Renée Elise Goldsberry,Hamilton,spotify:track:71X7bPDljJHrmEGYCe7kQ8,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:24:33Z,web_player windows 10;chrome 102.0.0.0;desktop,112715,CA,174.91.105.138,Farmer Refuted,Thayne Jasperson,Hamilton,spotify:track:2G9lekfCh83S0lt2yfffBz,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:28:02Z,web_player windows 10;chrome 102.0.0.0;desktop,208118,CA,174.91.105.138,You'll Be Back,Jonathan Groff,Hamilton,spotify:track:6OG1S805gIrH5nAQbEOPY3,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:33:24Z,web_player windows 10;chrome 102.0.0.0;desktop,321497,CA,174.91.105.138,Right Hand Man,Lin-Manuel Miranda,Hamilton,spotify:track:3nJYcY9yvKP8Oi2Ml8brXt,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:34:34Z,web_player windows 10;chrome 102.0.0.0;desktop,69828,CA,174.91.105.138,A Winter's Ball,Leslie Odom Jr.,Hamilton,spotify:track:2yBMVrq96wb9OHbMdBs0lF,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:38:44Z,web_player windows 10;chrome 102.0.0.0;desktop,249728,CA,174.91.105.138,Helpless,Phillipa Soo,Hamilton,spotify:track:54Sc7mZQ1RM03STpk4SfaA,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:44:14Z,web_player windows 10;chrome 102.0.0.0;desktop,329083,CA,174.91.105.138,Satisfied,Renée Elise Goldsberry,Hamilton,spotify:track:3dP0pLbg9OfVwssDjp9aT0,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:46:10Z,web_player windows 10;chrome 102.0.0.0;desktop,115808,CA,174.91.105.138,The Story of Tonight - Reprise,Okieriete Onaodowan,Hamilton,spotify:track:1CzeuSrm71wHP9qsjg7p3F,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:49:23Z,web_player windows 10;chrome 102.0.0.0;desktop,193548,CA,174.91.105.138,Wait for It,Leslie Odom Jr.,Hamilton,spotify:track:7EqpEBPOohgk7NnKvBGFWo,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:52:03Z,web_player windows 10;chrome 102.0.0.0;desktop,159058,CA,174.91.105.138,Stay Alive,Original Broadway Cast of Hamilton,Hamilton,spotify:track:27MB0qHaYAZiTlwg25js1Y,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:53:49Z,web_player windows 10;chrome 102.0.0.0;desktop,106608,CA,174.91.105.138,Ten Duel Commandments,Lin-Manuel Miranda,Hamilton,spotify:track:3lXyAQ0kekAvY5LodpWmUs,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:55:13Z,web_player windows 10;chrome 102.0.0.0;desktop,83587,CA,174.91.105.138,Meet Me Inside,Lin-Manuel Miranda,Hamilton,spotify:track:6p7jXaTJdpzGWnOJoK2jYr,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T17:58:12Z,web_player windows 10;chrome 102.0.0.0;desktop,178217,CA,174.91.105.138,That Would Be Enough,Phillipa Soo,Hamilton,spotify:track:6oF8ueLn5hIl4PRp17sxW6,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:00:19Z,web_player windows 10;chrome 102.0.0.0;desktop,127579,CA,174.91.105.138,Guns and Ships,Leslie Odom Jr.,Hamilton,spotify:track:7m9XR7FquXLP1FewdAcNS9,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:01:57Z,web_player windows 10;chrome 102.0.0.0;desktop,96838,CA,174.91.105.138,History Has Its Eyes on You,Christopher Jackson,Hamilton,spotify:track:1mGO8rwCE9zk7H06OxcU5m,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:06:00Z,web_player windows 10;chrome 102.0.0.0;desktop,242518,CA,174.91.105.138,Yorktown (The World Turned Upside Down),Original Broadway Cast of Hamilton,Hamilton,spotify:track:733tju3KUeatsbjcTRQ04i,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:07:39Z,web_player windows 10;chrome 102.0.0.0;desktop,99137,CA,174.91.105.138,What Comes Next?,Jonathan Groff,Hamilton,spotify:track:3D4J0o9w44QKFrBrYrSVJY,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:10:44Z,web_player windows 10;chrome 102.0.0.0;desktop,183948,CA,174.91.105.138,Dear Theodosia,Leslie Odom Jr.,Hamilton,spotify:track:2sEq2rC3ynYsT49x7utWnd,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:17:09Z,web_player windows 10;chrome 102.0.0.0;desktop,385334,CA,174.91.105.138,Non-Stop,Leslie Odom Jr.,Hamilton,spotify:track:7qfoq1JFKBUEIvhqOHzuqX,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:21:07Z,web_player windows 10;chrome 102.0.0.0;desktop,236568,CA,174.91.105.138,What'd I Miss,Daveed Diggs,Hamilton,spotify:track:2W9u3whoCkQYOUbmnSrHi1,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:24:42Z,web_player windows 10;chrome 102.0.0.0;desktop,215013,CA,174.91.105.138,Cabinet Battle #1,Christopher Jackson,Hamilton,spotify:track:3TfKt8mPpdXfQTMfRjHzyz,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:29:29Z,web_player windows 10;chrome 102.0.0.0;desktop,286377,CA,174.91.105.138,Take a Break,Phillipa Soo,Hamilton,spotify:track:2qFIJT5hjqaNFA1GKwl9me,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:33:31Z,web_player windows 10;chrome 102.0.0.0;desktop,241789,CA,174.91.105.138,Say No to This,Jasmine Cephas-Jones,Hamilton,spotify:track:3s9itRgJYcKhem01P17865,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:38:49Z,web_player windows 10;chrome 102.0.0.0;desktop,318097,CA,174.91.105.138,The Room Where It Happens,Leslie Odom Jr.,Hamilton,spotify:track:2TK2KSrzXD6W01qjXVjNGh,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:39:53Z,web_player windows 10;chrome 102.0.0.0;desktop,63488,CA,174.91.105.138,Schuyler Defeated,Phillipa Soo,Hamilton,spotify:track:05bhmaAD1urZnQMWNd6p3S,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:42:16Z,web_player windows 10;chrome 102.0.0.0;desktop,142518,CA,174.91.105.138,Cabinet Battle #2,Christopher Jackson,Hamilton,spotify:track:6KRHMYPIWRgFWlXPgqO2Fp,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:45:17Z,web_player windows 10;chrome 102.0.0.0;desktop,181358,CA,174.91.105.138,Washington on Your Side,Leslie Odom Jr.,Hamilton,spotify:track:1WHNqqRWhJVZIdCScFKtl5,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:50:14Z,web_player windows 10;chrome 102.0.0.0;desktop,296310,CA,174.91.105.138,One Last Time,Christopher Jackson,Hamilton,spotify:track:0Iys022UwQ8xBfxE1g4nWZ,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:51:52Z,web_player windows 10;chrome 102.0.0.0;desktop,97898,CA,174.91.105.138,I Know Him,Jonathan Groff,Hamilton,spotify:track:4eeN8erNIbW2osT0knz5vT,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:52:47Z,web_player windows 10;chrome 102.0.0.0;desktop,54677,CA,174.91.105.138,The Adams Administration,Original Broadway Cast of Hamilton,Hamilton,spotify:track:68Ijc4fPmT3P5BN6Vrl2s2,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:55:09Z,web_player windows 10;chrome 102.0.0.0;desktop,142045,CA,174.91.105.138,We Know,Lin-Manuel Miranda,Hamilton,spotify:track:1DLfR4MOfLYbV6v3xrmWa8,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:57:33Z,web_player windows 10;chrome 102.0.0.0;desktop,143477,CA,174.91.105.138,Hurricane,Lin-Manuel Miranda,Hamilton,spotify:track:16sNPUamj4vnA7uQLozRpU,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T18:59:41Z,web_player windows 10;chrome 102.0.0.0;desktop,128239,CA,174.91.105.138,The Reynolds Pamphlet,Original Broadway Cast of Hamilton,Hamilton,spotify:track:7D1Lf7N7AtCuEq5PGJtIPz,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T19:03:27Z,web_player windows 10;chrome 102.0.0.0;desktop,225098,CA,174.91.105.138,Burn,Phillipa Soo,Hamilton,spotify:track:4B3qvzOMzLQXLeYgPsG3KA,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T19:06:21Z,web_player windows 10;chrome 102.0.0.0;desktop,173376,CA,174.91.105.138,Blow Us All Away,Ariana DeBose,Hamilton,spotify:track:6lsFGDo1IEEPFKh94c9kFe,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T19:08:13Z,web_player windows 10;chrome 102.0.0.0;desktop,111510,CA,174.91.105.138,Stay Alive - Reprise,Lin-Manuel Miranda,Hamilton,spotify:track:2ydKgIVZAQXeYLWtxU8DFS,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T19:12:43Z,web_player windows 10;chrome 102.0.0.0;desktop,269837,CA,174.91.105.138,It's Quiet Uptown,Renée Elise Goldsberry,Hamilton,spotify:track:40LYL1Z6xgCn5cBybo5K0D,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T19:16:41Z,web_player windows 10;chrome 102.0.0.0;desktop,237940,CA,174.91.105.138,The Election of 1800,Daveed Diggs,Hamilton,spotify:track:0LpHC9mhPAQC98IjXZIrif,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T19:19:12Z,web_player windows 10;chrome 102.0.0.0;desktop,149765,CA,174.91.105.138,Your Obedient Servant,Leslie Odom Jr.,Hamilton,spotify:track:6SHI6STEW51cQkAXBRpLNj,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T19:20:00Z,web_player windows 10;chrome 102.0.0.0;desktop,47788,CA,174.91.105.138,Best of Wives and Best of Women,Phillipa Soo,Hamilton,spotify:track:1dZutYKh4BtPlxbC81wV34,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T19:25:02Z,web_player windows 10;chrome 102.0.0.0;desktop,302118,CA,174.91.105.138,The World Was Wide Enough,Leslie Odom Jr.,Hamilton,spotify:track:0P09TBGSKiQwfUsEh1UafT,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T19:29:23Z,web_player windows 10;chrome 102.0.0.0;desktop,216719,CA,174.91.105.138,"Who Lives, Who Dies, Who Tells Your Story",Original Broadway Cast of Hamilton,Hamilton,spotify:track:7EsSVPxaYoAZjQwhspJBs2,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-01T19:30:29Z,web_player windows 10;chrome 102.0.0.0;desktop,92,CA,174.91.105.138,Heat Waves,Glass Animals,Heat Waves,spotify:track:6CDzDgIUqeDY5g8ujExx2f,,,,,,,,clickrow,endplay,False,False,False,,False
2022-07-01T19:30:30Z,web_player windows 10;chrome 102.0.0.0;desktop,488,CA,174.91.105.138,Heat Waves,Glass Animals,Heat Waves,spotify:track:6CDzDgIUqeDY5g8ujExx2f,,,,,,,,clickrow,endplay,False,False,False,,False
2022-07-01T19:34:29Z,web_player windows 10;chrome 102.0.0.0;desktop,238649,CA,174.91.105.138,Heat Waves,Glass Animals,Heat Waves,spotify:track:6CDzDgIUqeDY5g8ujExx2f,,,,,,,,clickrow,trackdone,False,False,False,,False
2022-07-01T19:38:03Z,web_player windows 10;chrome 102.0.0.0;desktop,214077,CA,174.91.105.138,Cheerios & Chocolate Milk,Theo Kandel,Cheerios & Chocolate Milk,spotify:track:0JHnBs07jOpM5M64PXhHq4,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-01T19:39:54Z,web_player windows 10;chrome 102.0.0.0;desktop,109771,CA,174.91.105.138,2009,glaive,cypress grove,spotify:track:1LWYInY2Cl77jqgF4U1CJd,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-01T19:43:28Z,web_player windows 10;chrome 102.0.0.0;desktop,214069,CA,174.91.105.138,loving you is so easy,HONNE,no song without you,spotify:track:5RKb8NyPAqkr77LbcSOTLn,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-01T19:46:25Z,web_player windows 10;chrome 102.0.0.0;desktop,177392,CA,174.91.105.138,Wishing We Were More Than Friends,push baby,"Wow, Big Legend",spotify:track:2TKi1l40psnd7i1c037hog,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T00:24:55Z,web_player windows 10;chrome 102.0.0.0;desktop,49157,CA,174.91.105.138,Elizabeth,Zack Tabudlo,Episode,spotify:track:704OCTIy3FNXbElj2FqZ8j,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,,False
2022-07-02T00:25:30Z,web_player windows 10;chrome 102.0.0.0;desktop,2041,CA,174.91.105.138,Elizabeth,Zack Tabudlo,Episode,spotify:track:704OCTIy3FNXbElj2FqZ8j,,,,,,,,remote,endplay,True,False,False,,False
2022-07-02T00:28:52Z,web_player windows 10;chrome 102.0.0.0;desktop,202076,CA,174.91.105.138,Toroka,Christian Kuria,Toroka,spotify:track:6RMltEudPPFoJuUoshxRBB,,,,,,,,playbtn,trackdone,True,False,False,,False
2022-07-02T00:31:46Z,web_player windows 10;chrome 102.0.0.0;desktop,174457,CA,174.91.105.138,Love Like That (Words from Her),Suriel Hess,Love Like That (Words from Her),spotify:track:1ALOR6EcFzN0AcIAzwWl2U,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T00:34:07Z,web_player windows 10;chrome 102.0.0.0;desktop,139915,CA,174.91.105.138,She Chose Me,Bruno Major,To Let A Good Thing Die,spotify:track:5Bfw15NOURWntfbnvDZKTq,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T00:38:29Z,web_player windows 10;chrome 102.0.0.0;desktop,262372,CA,174.91.105.138,Television / So Far So Good,Rex Orange County,Apricot Princess,spotify:track:5OUTFH5acycdnf8OVo21Gv,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T00:42:02Z,web_player windows 10;chrome 102.0.0.0;desktop,212195,CA,174.91.105.138,Show Me That You Care,Hojean,Show Me That You Care,spotify:track:4nr88Lwd89TGdccRQEWfsS,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T00:45:16Z,web_player windows 10;chrome 102.0.0.0;desktop,193317,CA,174.91.105.138,War With Heaven,keshi,Shang-Chi and The Legend of The Ten Rings: The Album,spotify:track:14gmLQPNYokqB8OKxAp69f,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T00:48:16Z,web_player windows 10;chrome 102.0.0.0;desktop,180033,CA,174.91.105.138,See You Again (feat. Kali Uchis),"Tyler, The Creator",Flower Boy,spotify:track:7KA4W4McWYRpgf0fWsJZWB,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T00:51:13Z,web_player windows 10;chrome 102.0.0.0;desktop,176302,CA,174.91.105.138,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,Until I Found You,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T00:54:23Z,web_player windows 10;chrome 102.0.0.0;desktop,189509,CA,174.91.105.138,Notion - Acoustic,The Rare Occasions,Notion,spotify:track:4Xw8WDsBrcdtw9wHMFwKYb,,,,,,,,trackdone,endplay,True,False,False,,False
2022-07-02T00:54:31Z,web_player windows 10;chrome 102.0.0.0;desktop,2330,CA,174.91.105.138,(The Legend Of) Miss Baltimore Crabs,Michelle Pfeiffer,Hairspray (Soundtrack To The Motion Picture),spotify:track:2q9aC39U5yGWK5bZ2WyfBP,,,,,,,,playbtn,endplay,True,False,False,,False
2022-07-02T00:58:25Z,web_player windows 10;chrome 102.0.0.0;desktop,233968,CA,174.91.105.138,Good Morning Baltimore,Nikki Blonsky,Hairspray (Soundtrack To The Motion Picture),spotify:track:0XoVXIggK81o9urLqFc161,,,,,,,,clickrow,trackdone,True,False,False,,False
2022-07-02T01:01:08Z,web_player windows 10;chrome 102.0.0.0;desktop,162254,CA,174.91.105.138,The Nicest Kids In Town,James Marsden,Hairspray (Soundtrack To The Motion Picture),spotify:track:0GikgKKBEhOBSU0dK5kv3B,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-02T01:04:12Z,web_player windows 10;chrome 102.0.0.0;desktop,184278,CA,174.91.105.138,It Takes Two,Zac Efron,Hairspray (Soundtrack To The Motion Picture),spotify:track:2sjauqCeoeFJzi27Pgrogb,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-02T01:08:20Z,web_player windows 10;chrome 102.0.0.0;desktop,247902,CA,174.91.105.138,(The Legend Of) Miss Baltimore Crabs,Michelle Pfeiffer,Hairspray (Soundtrack To The Motion Picture),spotify:track:2q9aC39U5yGWK5bZ2WyfBP,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-02T01:12:35Z,web_player windows 10;chrome 102.0.0.0;desktop,254155,CA,174.91.105.138,I Can Hear The Bells,Nikki Blonsky,Hairspray (Soundtrack To The Motion Picture),spotify:track:3jdbqyM826PXNm7onNtgMj,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-02T01:15:04Z,web_player windows 10;chrome 102.0.0.0;desktop,148164,CA,174.91.105.138,Ladies' Choice,Zac Efron,Hairspray (Soundtrack To The Motion Picture),spotify:track:1Mkqj7lzLMBMBw9HWbZ7xy,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-02T01:17:19Z,web_player windows 10;chrome 102.0.0.0;desktop,135705,CA,174.91.105.138,The New Girl In Town,Brittany Snow,Hairspray (Soundtrack To The Motion Picture),spotify:track:6pPQsT9vB435TlJS0xwByH,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-02T01:22:36Z,web_player windows 10;chrome 102.0.0.0;desktop,312744,CA,174.91.105.138,Welcome To The 60's,Nikki Blonsky,Hairspray (Soundtrack To The Motion Picture),spotify:track:4iAfHjwc9oAIXEXwYba8dG,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-02T01:26:27Z,web_player windows 10;chrome 102.0.0.0;desktop,231291,CA,174.91.105.138,Run And Tell That,Elijah Kelley,Hairspray (Soundtrack To The Motion Picture),spotify:track:3jHQ4OLgu3zQESurHtuh4m,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-02T01:29:03Z,web_player windows 10;chrome 102.0.0.0;desktop,155354,CA,174.91.105.138,"Big, Blonde and Beautiful",Queen Latifah,Hairspray (Soundtrack To The Motion Picture),spotify:track:4vGWyNHyhNS44QXXwxaLRV,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-02T01:30:09Z,web_player windows 10;chrome 102.0.0.0;desktop,65827,CA,174.91.105.138,"Big, Blonde and Beautiful (Reprise)",Michelle Pfeiffer,Hairspray (Soundtrack To The Motion Picture),spotify:track:6Vm2fXIwaBJ3mSMEkVRakg,,,,,,,,trackdone,trackdone,False,False,False,,False
2022-07-02T01:33:38Z,web_player windows 10;chrome 102.0.0.0;desktop,208990,CA,174.91.105.138,(You're) Timeless To Me,Christopher Walken,Hairspray (Soundtrack To The Motion Picture),spotify:track:3DjABtwYURALZGUzrC6Scg,,,,,,,,trackdone,endplay,False,False,False,,False
2022-07-02T01:36:26Z,web_player windows 10;chrome 102.0.0.0;desktop,167808,CA,174.91.105.138,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,spotify:track:1QL7nSDZCwZMnbisV4KOXt,,,,,,,,playbtn,trackdone,False,False,False,,False
2022-07-02T01:39:24Z,web_player windows 10;chrome 102.0.0.0;desktop,177632,CA,174.91.105.138,VICES,MOTHICA,VICES,spotify:track:2cYynEijt5LiNLJkWK1njz,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T01:42:01Z,web_player windows 10;chrome 102.0.0.0;desktop,155620,CA,174.91.105.138,Don't Assume What You Don't Know,Grace VanderWaal,Don't Assume What You Don't Know,spotify:track:5ir1QKCH1OamaVRa4fN9wt,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T01:45:16Z,web_player windows 10;chrome 102.0.0.0;desktop,194638,CA,174.91.105.138,Juice,Qveen Herby,Juice,spotify:track:2vJEn4aMFRQgYUI3hteqxw,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T01:48:46Z,web_player windows 10;chrome 102.0.0.0;desktop,209518,CA,174.91.105.138,Dirty Girl (with Baby Tate),Siena Liggins,Dirty Girl (with Baby Tate),spotify:track:080nh3rHePd2oedOYHKhxJ,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T02:10:06Z,web_player windows 10;chrome 102.0.0.0;desktop,214985,CA,174.91.105.138,The End,JPOLND,The End,spotify:track:6CyoMFZcnFzoeiHBu5R32E,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T02:13:08Z,web_player windows 10;chrome 102.0.0.0;desktop,181359,CA,174.91.105.138,TOXIC PARADISE,Oliver Francis,TOXIC PARADISE,spotify:track:336xpOy7PR8gF0zzAXh2mQ,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T02:15:32Z,web_player windows 10;chrome 102.0.0.0;desktop,143914,CA,174.91.105.138,L8r Boi,Ashnikko,DEMIDEVIL,spotify:track:5lTjWwzlToolJUVR9Qh3ya,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T02:18:22Z,web_player windows 10;chrome 102.0.0.0;desktop,169802,CA,174.91.105.138,"hi, my name is lonely.",stef,A Glitch in Our Virtual Reality,spotify:track:4TKrQI3vyPH31FdOd4WOve,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T02:20:29Z,web_player windows 10;chrome 102.0.0.0;desktop,126631,CA,174.91.105.138,lil bit,blackbear,lil bit,spotify:track:3zy2UGY7E0Qkp2Lnv8RTga,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T02:22:36Z,web_player windows 10;chrome 102.0.0.0;desktop,126110,CA,174.91.105.138,Cry (feat. Grimes),Ashnikko,Cry (feat. Grimes),spotify:track:0w1Wd17IygSVDMOZtKm4hi,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T02:25:26Z,web_player windows 10;chrome 102.0.0.0;desktop,169963,CA,174.91.105.138,Girlfriend,Siena Liggins,Ms. Out Tonight,spotify:track:5hr55QtxToXumR95t6j8lh,,,,,,,,trackdone,trackdone,True,False,False,,False
2022-07-02T02:28:14Z,web_player windows 10;chrome 102.0.0.0;desktop,167567,CA,174.91.105.138,Smoke Hole - Edit,Sad Night Dynamite,Smoke Hole,spotify:track:63ajBqgNVFVtkE7vhyBkny,,,,,,,,trackdone,trackdone,True,False,False,,False
