ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-03-16T23:11:33Z,android,240506,CA,174.91.105.208,瞬き,ミラクルチンパンジー,TVアニメ「佐々木と宮野」オープニングテーマ「瞬き」,spotify:track:5FS9KaSs34YFQtwOZKVgFh,,,,,,,,trackdone,trackdone,True,False,False,1679008053.0,False
2023-03-16T23:15:35Z,android,241320,CA,174.91.105.208,FREEDOM,BLUE ENCOUNT,FREEDOM,spotify:track:2bHdWI2uCxPJIAACBQLsgm,,,,,,,,trackdone,trackdone,True,False,False,1679008293.0,False
2023-03-16T23:19:48Z,android,252133,CA,174.91.105.208,光るなら,Goose house,Milk,spotify:track:2BlDX1yfT0ea5wo0vjCKKa,,,,,,,,trackdone,trackdone,True,False,False,1679008535.0,False
2023-03-16T23:23:06Z,android,197856,CA,174.91.105.208,Prayer X,King Gnu,Prayer X,spotify:track:6VvXSjTQMP6eInrjz4kq2W,,,,,,,,trackdone,trackdone,True,False,False,1679008788.0,False
2023-03-16T23:26:13Z,android,184893,CA,174.91.105.208,残響散歌,Aimer,残響散歌,spotify:track:7v8wKvNQQIxkugCFFjrkaO,,,,,,,,trackdone,trackdone,True,False,False,1679008986.0,False
2023-03-16T23:29:48Z,android,95140,CA,174.91.105.208,"Chikatto Chika Chikattsu (From ""Kaguya-sama: Love Is War"")",Akano,"Chikatto Chika Chikattsu (From ""Kaguya-sama: Love Is War"")",spotify:track:7ys7frtlceqvYA8mEhKkkv,,,,,,,,trackdone,trackdone,True,False,False,1679009173.0,False
2023-03-16T23:33:34Z,android,225343,CA,174.91.105.208,"Centimeter (From ""Rent a Girlfriend: Kanojo, Okarishimasu"")",Miura Jam,"Centimeter (From ""Rent a Girlfriend: Kanojo, Okarishimasu"")",spotify:track:6dSEtLD9DHTaiygliV3kiO,,,,,,,,trackdone,trackdone,True,False,False,1679009388.0,False
2023-03-16T23:37:35Z,android,240284,CA,174.91.105.208,Cry Baby,OFFICIAL HIGE DANDISM,Cry Baby,spotify:track:3IDF7N86lrcWaJEt9C1gbS,,,,,,,,trackdone,trackdone,True,False,False,1679009614.0,False
2023-03-16T23:43:05Z,android,328960,CA,174.91.105.208,LOST IN PARADISE,ALI,LOST IN PARADISE,spotify:track:145wBbokDZTFZLFHOtZrzG,,,,,,,,trackdone,trackdone,True,False,False,1679009855.0,False
2023-03-16T23:47:43Z,android,279133,CA,174.91.105.208,キミの隣,halca,Assortrip,spotify:track:3JTQgVfYgBwzuvrF1uBYwW,,,,,,,,trackdone,trackdone,True,False,False,1679010184.0,False
2023-03-16T23:51:59Z,android,254640,CA,174.91.105.208,DADDY ! DADDY ! DO !,Masayuki Suzuki,ALL TIME ROCK 'N' ROLL,spotify:track:4xeWELPxBZKhhCrUr84jmp,,,,,,,,trackdone,trackdone,True,False,False,1679010464.0,False
2023-03-16T23:55:48Z,android,229032,CA,174.91.105.208,Akaza vs Rengoku Theme - Cover,Samuel Kim,Demon Slayer: Epic Collection,spotify:track:6PlmmpYjqWmMklFrxRxnaI,,,,,,,,trackdone,trackdone,True,False,False,1679010719.0,False
2023-03-17T00:00:13Z,android,264126,CA,174.91.105.208,SOUVENIR,BUMP OF CHICKEN,SOUVENIR,spotify:track:7qOsSOpiL3R8RKyiBtIYNQ,,,,,,,,trackdone,trackdone,True,False,False,1679010949.0,False
2023-03-17T00:04:26Z,android,251933,CA,174.91.105.208,カワキヲアメク,美波,カワキヲアメク,spotify:track:1gUAX2ImxDsB3YDcyxMXlB,,,,,,,,trackdone,trackdone,True,False,False,1679011213.0,False
2023-03-17T00:08:07Z,android,221426,CA,174.91.105.208,Kaikai Kitan,Eve,Kaikai Kitan / Ao No Waltz,spotify:track:6y4GYuZszeXNOXuBFsJlos,,,,,,,,trackdone,trackdone,True,False,False,1679011466.0,False
2023-03-17T00:12:06Z,android,239063,CA,174.91.105.208,,,,,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Música Piola Que No Estaba En Spotify,spotify:episode:31yuCkRxJqYD4eSEtOyMiB,,,,,trackdone,trackdone,True,False,False,1679011688.0,False
2023-03-17T00:16:10Z,android,241866,CA,174.91.105.208,EVERBLUE,Omoinotake,EVERBLUE,spotify:track:5RmtuRIe8FJg9FRegwCqzW,,,,,,,,trackdone,trackdone,True,False,False,1679011927.0,False
2023-03-17T00:19:36Z,android,206180,CA,174.91.105.208,Touch You,遠野高志,アニメ『ヤリチン☆ビッチ部』主題歌「Touch You」,spotify:track:6qWEpnyU43Bcrx3vfbGuVm,,,,,,,,trackdone,trackdone,True,False,False,1679012170.0,False
2023-03-17T00:23:59Z,android,262946,CA,174.91.105.208,ラブ・ドラマティック (Funky Flag Version),Masayuki Suzuki,Funky Flag,spotify:track:05zDB03E1WxCLyraJJ2I2r,,,,,,,,trackdone,trackdone,True,False,False,1679012377.0,False
2023-03-17T00:28:24Z,android,263066,CA,174.91.105.208,君のせい,the peggies,Hell like Heaven,spotify:track:7jEwBMtA7gM43NxiuvfF3h,,,,,,,,trackdone,trackdone,True,False,False,1679012640.0,False
2023-03-17T00:37:21Z,android,537653,CA,174.91.105.208,Sparkle - movie ver.,RADWIMPS,Your Name.,spotify:track:3A4FRzgve9BjfKbvVXRIFO,,,,,,,,trackdone,trackdone,True,False,False,1679012904.0,False
2023-03-17T00:41:12Z,android,230760,CA,174.91.105.208,フィクション,sumika,Chime,spotify:track:543jStmHR1VrSfpxmjUIn6,,,,,,,,trackdone,trackdone,True,False,False,1679013442.0,False
2023-03-17T00:44:05Z,android,171859,CA,174.91.105.208,Rengoku vs Akaza Final Fight Theme - Cover,Samuel Kim,Demon Slayer: Epic Collection,spotify:track:3g9PueEeln84un2DQniPqV,,,,,,,,trackdone,trackdone,True,False,False,1679013673.0,False
2023-03-17T00:48:15Z,android,248946,CA,174.91.105.208,crossing field,LiSA,LANDSPACE,spotify:track:4BvuZVf9KyBN3QiPfeI9hw,,,,,,,,trackdone,trackdone,True,False,False,1679013845.0,False
2023-03-17T00:51:27Z,android,192175,CA,174.91.105.208,色彩,yama,色彩,spotify:track:1uveEvgKX4irLcp1BUTIFD,,,,,,,,trackdone,trackdone,True,False,False,1679014095.0,False
2023-03-17T00:55:18Z,android,230666,CA,174.91.105.208,Comedy,Gen Hoshino,Comedy,spotify:track:5SuOikwiRyPMVoIQDJUgSV,,,,,,,,trackdone,trackdone,True,False,False,1679014287.0,False
2023-03-17T01:00:00Z,android,243960,CA,174.91.105.208,センチメンタルクライシス,halca,Assortrip,spotify:track:31fN64zoCHnWmFmPVmiVJT,,,,,,,,trackdone,trackdone,True,False,False,1679014518.0,False
2023-03-17T01:04:19Z,android,258766,CA,174.91.105.208,GIRI GIRI,Masayuki Suzuki,GIRI GIRI,spotify:track:5RtsmtLsEnwa96TEf56tJQ,,,,,,,,trackdone,trackdone,True,False,False,1679014801.0,False
2023-03-17T01:08:33Z,android,253893,CA,174.91.105.208,RED,Survive Said The Prophet,RED,spotify:track:5pz5S3ZqMPnd8or4IGUVho,,,,,,,,trackdone,trackdone,True,False,False,1679015060.0,False
2023-03-17T01:12:07Z,android,212310,CA,174.91.105.208,シンデレラ,Cidergirl,シンデレラ,spotify:track:6ilTR3RpLCAHDt3Z6YuQGx,,,,,,,,trackdone,trackdone,True,False,False,1679015314.0,False
2023-03-17T01:16:18Z,android,250792,CA,174.91.105.208,色香水,Yoh kamiyama,色香水,spotify:track:7FpABRyv5TaZz0llkhjPgc,,,,,,,,trackdone,trackdone,True,False,False,1679015527.0,False
2023-03-17T01:19:27Z,android,188520,CA,174.91.105.208,found & lost,Survive Said The Prophet,found & lost,spotify:track:6p6gnTZSUmF9hdIRlhgB4X,,,,,,,,trackdone,trackdone,True,False,False,1679015778.0,False
2023-03-17T01:24:50Z,android,322146,CA,174.91.105.208,Hikare Inochi,Kitri,Hikare Inochi,spotify:track:4WtqjjSiGYHORMr6VX3td1,,,,,,,,trackdone,trackdone,True,False,False,1679015967.0,False
2023-03-17T01:29:25Z,android,275000,CA,174.91.105.208,炎,LiSA,炎,spotify:track:0cSkn2l67csUljEy0EEBPn,,,,,,,,trackdone,trackdone,True,False,False,1679016290.0,False
2023-03-17T01:33:24Z,android,237586,CA,174.91.105.208,紅蓮華,LiSA,LEO-NiNE,spotify:track:0qMip0B2D4ePEjBJvAtYre,,,,,,,,trackdone,trackdone,True,False,False,1679016565.0,False
2023-03-17T01:37:24Z,android,240506,CA,174.91.105.208,瞬き,ミラクルチンパンジー,TVアニメ「佐々木と宮野」オープニングテーマ「瞬き」,spotify:track:5FS9KaSs34YFQtwOZKVgFh,,,,,,,,trackdone,trackdone,True,False,False,1679016803.0,False
2023-03-17T01:41:26Z,android,241320,CA,174.91.105.208,FREEDOM,BLUE ENCOUNT,FREEDOM,spotify:track:2bHdWI2uCxPJIAACBQLsgm,,,,,,,,trackdone,trackdone,True,False,False,1679017044.0,False
2023-03-17T01:45:40Z,android,252133,CA,174.91.105.208,光るなら,Goose house,Milk,spotify:track:2BlDX1yfT0ea5wo0vjCKKa,,,,,,,,trackdone,trackdone,True,False,False,1679017286.0,False
2023-03-17T01:48:58Z,android,197856,CA,174.91.105.208,Prayer X,King Gnu,Prayer X,spotify:track:6VvXSjTQMP6eInrjz4kq2W,,,,,,,,trackdone,trackdone,True,False,False,1679017540.0,False
2023-03-17T01:52:03Z,android,184893,CA,174.91.105.208,残響散歌,Aimer,残響散歌,spotify:track:7v8wKvNQQIxkugCFFjrkaO,,,,,,,,trackdone,trackdone,True,False,False,1679017738.0,False
2023-03-17T01:53:39Z,android,95140,CA,174.91.105.208,"Chikatto Chika Chikattsu (From ""Kaguya-sama: Love Is War"")",Akano,"Chikatto Chika Chikattsu (From ""Kaguya-sama: Love Is War"")",spotify:track:7ys7frtlceqvYA8mEhKkkv,,,,,,,,trackdone,trackdone,True,False,False,1679017923.0,False
2023-03-17T01:57:25Z,android,225343,CA,174.91.105.208,"Centimeter (From ""Rent a Girlfriend: Kanojo, Okarishimasu"")",Miura Jam,"Centimeter (From ""Rent a Girlfriend: Kanojo, Okarishimasu"")",spotify:track:6dSEtLD9DHTaiygliV3kiO,,,,,,,,trackdone,trackdone,True,False,False,1679018019.0,False
2023-03-17T02:10:12Z,android,122628,CA,130.113.109.97,Cry Baby,OFFICIAL HIGE DANDISM,Cry Baby,spotify:track:3IDF7N86lrcWaJEt9C1gbS,,,,,,,,trackdone,logout,True,False,False,1679018245.0,False
2023-03-17T05:46:23Z,android,44851,CA,198.1.236.226,What You Need,Ashley Sienna,What You Need,spotify:track:0IvlCZFHDCgeHqZJHO7ghW,,,,,,,,appload,trackdone,True,False,False,1679031930.0,False
2023-03-17T05:48:25Z,android,121674,CA,198.1.236.226,Alive and Unwell,Leah Kate,Alive and Unwell,spotify:track:7ffThXwGKRO4KRM1rVyXGJ,,,,,,,,trackdone,trackdone,True,False,False,1679031982.0,False
2023-03-17T05:50:57Z,android,152133,CA,198.1.236.226,GODDESS,PVRIS,GODDESS,spotify:track:2Yyf3awGJQnm70qSVoA9In,,,,,,,,trackdone,trackdone,True,False,False,1679032104.0,False
2023-03-17T05:53:49Z,android,170666,CA,198.1.236.226,Nothing To Me,Jamisen,Nothing To Me,spotify:track:4Cl0IAqrNUW5mRtehI8kmi,,,,,,,,trackdone,trackdone,True,False,False,1679032257.0,False
2023-03-17T05:56:19Z,android,149456,CA,198.1.236.226,Girl Like Me,Dove Cameron,Girl Like Me,spotify:track:7bal8JfR3tSB9Qgf7wAGPL,,,,,,,,trackdone,trackdone,True,False,False,1679032428.0,False
2023-03-17T05:58:36Z,android,136387,CA,198.1.236.226,BANG BANG!,Nessa Barrett,BANG BANG!,spotify:track:2YiQL9Aa4PmGF8oMFADzzA,,,,,,,,trackdone,trackdone,True,False,False,1679032578.0,False
2023-03-17T06:08:45Z,android,7269,CA,130.113.109.51,Green Honda,BENEE,Green Honda,spotify:track:6YufjjSqUweXdQHduL76zr,,,,,,,,trackdone,logout,True,False,False,1679032715.0,False
2023-03-17T22:49:27Z,android,159728,CA,130.113.109.51,Green Honda,BENEE,Green Honda,spotify:track:6YufjjSqUweXdQHduL76zr,,,,,,,,appload,trackdone,True,False,False,1679093198.0,False
2023-03-17T22:53:03Z,android,215760,CA,130.113.109.51,PREGAME (with 7evin7ins),NIKI DEMAR,PREGAME (with 7evin7ins),spotify:track:06rpsdoGOnLqqrkqorpuLc,,,,,,,,trackdone,trackdone,True,False,False,1679093366.0,False
2023-03-17T22:56:18Z,android,194400,CA,209.29.96.24,HAPPY EVER AFTER,Neoni,HAPPY EVER AFTER,spotify:track:2tKw9pdaR2paQyfDYLGrWo,,,,,,,,trackdone,trackdone,True,False,False,1679093583.0,False
2023-03-17T22:58:31Z,android,132793,CA,209.29.96.24,Dolls,Bella Poarch,Dolls EP,spotify:track:5lXddHmtOgU4ZXZno3nypA,,,,,,,,trackdone,trackdone,True,False,False,1679093777.0,False
2023-03-17T23:00:53Z,android,140598,CA,209.29.96.24,feelings,EMELINE,feelings,spotify:track:7yLfsctj9g0z2NB3v3IGcz,,,,,,,,trackdone,trackdone,True,False,False,1679093911.0,False
2023-03-17T23:02:50Z,android,116909,CA,209.29.96.24,Gorgeous Gorgeous Girls,Lilyisthatyou,Gorgeous Gorgeous Girls,spotify:track:5Ev5bb32kDL4Bdb2deG0G6,,,,,,,,trackdone,trackdone,True,False,False,1679094052.0,False
2023-03-17T23:05:20Z,android,149053,CA,209.29.96.24,Not Another Rockstar,Maisie Peters,Not Another Rockstar,spotify:track:43pulC9QdGwabXUtVHYnjY,,,,,,,,trackdone,trackdone,True,False,False,1679094169.0,False
2023-03-17T23:08:00Z,android,159493,CA,209.29.96.24,Lego Blocks,NERIAH,Lego Blocks,spotify:track:01RJQlTi0aR0syDcSFLzTv,,,,,,,,trackdone,trackdone,True,False,False,1679094319.0,False
2023-03-17T23:10:23Z,android,142965,CA,209.29.96.24,this is how i learn to say no,EMELINE,this is how i learn to say no,spotify:track:4yb8suVmTLxvSb8hT6EmT6,,,,,,,,trackdone,trackdone,True,False,False,1679094479.0,False
2023-03-17T23:13:09Z,android,165746,CA,209.29.96.24,I Really F**ked It Up,girli,I Really F**ked It Up,spotify:track:4MTPjzLzoi4HiR5fRAQ2Hx,,,,,,,,trackdone,trackdone,True,False,False,1679094623.0,False
2023-03-17T23:14:41Z,android,90003,CA,209.29.96.9,Sad Ghost,ari hicks,Sad Ghost,spotify:track:45fNZIKK6NYTLq5nNvTTyx,,,,,,,,trackdone,unexpected-exit,True,False,False,1679094789.0,False
2023-03-18T03:59:51Z,android,5176,CA,174.91.105.208,Cry Baby,OFFICIAL HIGE DANDISM,Cry Baby,spotify:track:3IDF7N86lrcWaJEt9C1gbS,,,,,,,,appload,endplay,True,True,False,1679111971.0,False
2023-03-18T04:03:44Z,android,233544,CA,174.91.105.208,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,playbtn,trackdone,True,False,False,1679111991.0,False
2023-03-18T04:07:35Z,android,230592,CA,174.91.105.208,May I Ask,Luke Chiang,May I Ask,spotify:track:3BajoSb3TjPbcOC873OjbD,,,,,,,,trackdone,trackdone,True,False,False,1679112224.0,False
2023-03-18T04:11:05Z,android,210480,CA,174.91.105.208,Shouldn't Be,Luke Chiang,Shouldn't Be,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,,,,,,,,trackdone,trackdone,True,False,False,1679112455.0,False
2023-03-18T04:14:05Z,android,179544,CA,174.91.105.208,Used to Me,Luke Chiang,Used to Me,spotify:track:5NF5TV9zGZ9QLKLf7Oq05T,,,,,,,,trackdone,trackdone,True,False,False,1679112666.0,False
2023-03-18T04:16:57Z,android,170952,CA,174.91.105.208,Home,Luke Chiang,Home,spotify:track:71nnhckUPfuphvyYJx6l01,,,,,,,,trackdone,trackdone,True,False,False,1679112846.0,False
2023-03-18T04:20:51Z,android,233544,CA,174.91.105.208,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,trackdone,trackdone,True,False,False,1679113017.0,False
2023-03-18T04:24:42Z,android,230592,CA,174.91.105.208,May I Ask,Luke Chiang,May I Ask,spotify:track:3BajoSb3TjPbcOC873OjbD,,,,,,,,trackdone,trackdone,True,False,False,1679113251.0,False
2023-03-18T04:28:13Z,android,210480,CA,174.91.105.208,Shouldn't Be,Luke Chiang,Shouldn't Be,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,,,,,,,,trackdone,trackdone,True,False,False,1679113482.0,False
2023-03-18T04:31:13Z,android,179544,CA,174.91.105.208,Used to Me,Luke Chiang,Used to Me,spotify:track:5NF5TV9zGZ9QLKLf7Oq05T,,,,,,,,trackdone,trackdone,True,False,False,1679113694.0,False
2023-03-18T04:34:04Z,android,170952,CA,174.91.105.208,Home,Luke Chiang,Home,spotify:track:71nnhckUPfuphvyYJx6l01,,,,,,,,trackdone,trackdone,True,False,False,1679113874.0,False
2023-03-18T04:37:58Z,android,233544,CA,174.91.105.208,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,trackdone,trackdone,True,False,False,1679114045.0,False
2023-03-18T04:44:56Z,android,230592,CA,174.91.105.208,May I Ask,Luke Chiang,May I Ask,spotify:track:3BajoSb3TjPbcOC873OjbD,,,,,,,,trackdone,trackdone,True,False,False,1679114279.0,False
2023-03-18T04:48:27Z,android,210480,CA,174.91.105.208,Shouldn't Be,Luke Chiang,Shouldn't Be,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,,,,,,,,trackdone,trackdone,True,False,False,1679114697.0,False
2023-03-18T04:51:27Z,android,179544,CA,174.91.105.208,Used to Me,Luke Chiang,Used to Me,spotify:track:5NF5TV9zGZ9QLKLf7Oq05T,,,,,,,,trackdone,trackdone,True,False,False,1679114908.0,False
2023-03-18T04:54:19Z,android,170952,CA,174.91.105.208,Home,Luke Chiang,Home,spotify:track:71nnhckUPfuphvyYJx6l01,,,,,,,,trackdone,trackdone,True,False,False,1679115088.0,False
2023-03-18T04:58:25Z,android,233544,CA,174.91.105.208,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,trackdone,trackdone,True,False,False,1679115259.0,False
2023-03-18T05:02:15Z,android,230592,CA,174.91.105.208,May I Ask,Luke Chiang,May I Ask,spotify:track:3BajoSb3TjPbcOC873OjbD,,,,,,,,trackdone,trackdone,True,False,False,1679115505.0,False
2023-03-18T05:05:46Z,android,210480,CA,174.91.105.208,Shouldn't Be,Luke Chiang,Shouldn't Be,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,,,,,,,,trackdone,trackdone,True,False,False,1679115736.0,False
2023-03-18T05:08:46Z,android,179544,CA,174.91.105.208,Used to Me,Luke Chiang,Used to Me,spotify:track:5NF5TV9zGZ9QLKLf7Oq05T,,,,,,,,trackdone,trackdone,True,False,False,1679115947.0,False
2023-03-18T05:11:39Z,android,170952,CA,174.91.105.208,Home,Luke Chiang,Home,spotify:track:71nnhckUPfuphvyYJx6l01,,,,,,,,trackdone,trackdone,True,False,False,1679116127.0,False
2023-03-18T05:11:41Z,android,257,CA,174.91.105.208,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1679116300.0,False
2023-03-18T15:26:34Z,windows,1265,CA,174.91.105.208,Shouldn't Be,Luke Chiang,Shouldn't Be,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,,,,,,,,trackdone,unexpected-exit,True,False,False,,False
2023-03-18T15:30:32Z,windows,233217,CA,174.91.105.208,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,remote,trackdone,True,False,False,,False
2023-03-18T15:34:23Z,windows,229833,CA,174.91.105.208,May I Ask,Luke Chiang,May I Ask,spotify:track:3BajoSb3TjPbcOC873OjbD,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T15:37:53Z,windows,209961,CA,174.91.105.208,Shouldn't Be,Luke Chiang,Shouldn't Be,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T15:40:52Z,windows,179441,CA,174.91.105.208,Used to Me,Luke Chiang,Used to Me,spotify:track:5NF5TV9zGZ9QLKLf7Oq05T,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T15:43:43Z,windows,170017,CA,174.91.105.208,Home,Luke Chiang,Home,spotify:track:71nnhckUPfuphvyYJx6l01,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T15:47:36Z,windows,233331,CA,174.91.105.208,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T15:51:27Z,windows,229777,CA,174.91.105.208,May I Ask,Luke Chiang,May I Ask,spotify:track:3BajoSb3TjPbcOC873OjbD,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T15:54:57Z,windows,210002,CA,174.91.105.208,Shouldn't Be,Luke Chiang,Shouldn't Be,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T15:57:57Z,windows,179390,CA,174.91.105.208,Used to Me,Luke Chiang,Used to Me,spotify:track:5NF5TV9zGZ9QLKLf7Oq05T,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T16:00:47Z,windows,169878,CA,174.91.105.208,Home,Luke Chiang,Home,spotify:track:71nnhckUPfuphvyYJx6l01,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T16:04:41Z,windows,233343,CA,174.91.105.208,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T16:08:31Z,windows,229916,CA,174.91.105.208,May I Ask,Luke Chiang,May I Ask,spotify:track:3BajoSb3TjPbcOC873OjbD,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T16:12:01Z,windows,209997,CA,174.91.105.208,Shouldn't Be,Luke Chiang,Shouldn't Be,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T16:15:01Z,windows,179520,CA,174.91.105.208,Used to Me,Luke Chiang,Used to Me,spotify:track:5NF5TV9zGZ9QLKLf7Oq05T,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T16:17:51Z,windows,169934,CA,174.91.105.208,Home,Luke Chiang,Home,spotify:track:71nnhckUPfuphvyYJx6l01,,,,,,,,trackdone,trackdone,True,False,False,,False
2023-03-18T20:31:05Z,android,4747,CA,198.1.236.226,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,clickrow,unexpected-exit-while-paused,True,False,False,1679171461.0,False
2023-03-19T04:21:14Z,android,76620,CA,174.91.105.208,Home,Luke Chiang,Home,spotify:track:71nnhckUPfuphvyYJx6l01,,,,,,,,appload,trackdone,True,False,False,1679199597.0,False
2023-03-19T04:25:08Z,android,233544,CA,174.91.105.208,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,trackdone,trackdone,True,False,False,1679199675.0,False
2023-03-19T04:28:59Z,android,230592,CA,174.91.105.208,May I Ask,Luke Chiang,May I Ask,spotify:track:3BajoSb3TjPbcOC873OjbD,,,,,,,,trackdone,trackdone,True,False,False,1679199909.0,False
2023-03-19T04:32:30Z,android,210480,CA,174.91.105.208,Shouldn't Be,Luke Chiang,Shouldn't Be,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,,,,,,,,trackdone,trackdone,True,False,False,1679200140.0,False
2023-03-19T04:35:30Z,android,179544,CA,174.91.105.208,Used to Me,Luke Chiang,Used to Me,spotify:track:5NF5TV9zGZ9QLKLf7Oq05T,,,,,,,,trackdone,trackdone,True,False,False,1679200351.0,False
2023-03-19T04:38:22Z,android,170952,CA,174.91.105.208,Home,Luke Chiang,Home,spotify:track:71nnhckUPfuphvyYJx6l01,,,,,,,,trackdone,trackdone,True,False,False,1679200531.0,False
2023-03-19T04:42:16Z,android,233544,CA,174.91.105.208,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,trackdone,trackdone,True,False,False,1679200702.0,False
2023-03-19T04:46:07Z,android,230592,CA,174.91.105.208,May I Ask,Luke Chiang,May I Ask,spotify:track:3BajoSb3TjPbcOC873OjbD,,,,,,,,trackdone,trackdone,True,False,False,1679200936.0,False
2023-03-19T04:49:38Z,android,210480,CA,174.91.105.208,Shouldn't Be,Luke Chiang,Shouldn't Be,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,,,,,,,,trackdone,trackdone,True,False,False,1679201168.0,False
2023-03-19T04:52:38Z,android,179544,CA,174.91.105.208,Used to Me,Luke Chiang,Used to Me,spotify:track:5NF5TV9zGZ9QLKLf7Oq05T,,,,,,,,trackdone,trackdone,True,False,False,1679201378.0,False
2023-03-19T04:55:30Z,android,170952,CA,174.91.105.208,Home,Luke Chiang,Home,spotify:track:71nnhckUPfuphvyYJx6l01,,,,,,,,trackdone,trackdone,True,False,False,1679201559.0,False
2023-03-19T04:59:30Z,android,233544,CA,174.91.105.208,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,trackdone,trackdone,True,False,False,1679201730.0,False
2023-03-19T05:03:20Z,android,230592,CA,174.91.105.208,May I Ask,Luke Chiang,May I Ask,spotify:track:3BajoSb3TjPbcOC873OjbD,,,,,,,,trackdone,trackdone,True,False,False,1679201970.0,False
2023-03-19T05:06:51Z,android,210480,CA,174.91.105.208,Shouldn't Be,Luke Chiang,Shouldn't Be,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,,,,,,,,trackdone,trackdone,True,False,False,1679202201.0,False
2023-03-19T05:11:36Z,android,179544,CA,174.91.105.208,Used to Me,Luke Chiang,Used to Me,spotify:track:5NF5TV9zGZ9QLKLf7Oq05T,,,,,,,,trackdone,trackdone,True,False,False,1679202412.0,False
2023-03-19T05:14:28Z,android,170952,CA,174.91.105.208,Home,Luke Chiang,Home,spotify:track:71nnhckUPfuphvyYJx6l01,,,,,,,,trackdone,trackdone,True,False,False,1679202697.0,False
2023-03-19T05:18:22Z,android,233544,CA,174.91.105.208,Paragraphs,Luke Chiang,Paragraphs,spotify:track:2p9Ac0KQAUfOIXXWAxlzmM,,,,,,,,trackdone,trackdone,True,False,False,1679202868.0,False
2023-03-19T05:22:13Z,android,230592,CA,174.91.105.208,May I Ask,Luke Chiang,May I Ask,spotify:track:3BajoSb3TjPbcOC873OjbD,,,,,,,,trackdone,trackdone,True,False,False,1679203103.0,False
2023-03-19T05:25:44Z,android,210480,CA,174.91.105.208,Shouldn't Be,Luke Chiang,Shouldn't Be,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,,,,,,,,trackdone,trackdone,True,False,False,1679203334.0,False
2023-03-19T05:28:44Z,android,179544,CA,174.91.105.208,Used to Me,Luke Chiang,Used to Me,spotify:track:5NF5TV9zGZ9QLKLf7Oq05T,,,,,,,,trackdone,trackdone,True,False,False,1679203544.0,False
