ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2020-08-25T22:03:20Z,web_player chrome undefined;chrome 84.0.4147.110;desktop,20224,CA,2607:fea8:7ac0:6770:5143:6720:475e:175f,My Love,BAEKHYUN,Dr. Romantic 2 OST Part.1,spotify:track:1RMUSljuiZKUNaf6xskK9n,,,,,,,,playbtn,endplay,False,False,False,,False
2020-08-25T22:03:20Z,web_player chrome undefined;chrome 84.0.4147.110;desktop,20224,CA,2607:fea8:7ac0:6770:5143:6720:475e:175f,My Love,BAEKHYUN,Dr. Romantic 2 OST Part.1,spotify:track:1RMUSljuiZKUNaf6xskK9n,,,,,,,,playbtn,endplay,False,False,False,,False
2020-08-25T22:04:21Z,web_player chrome undefined;chrome 84.0.4147.110;desktop,60048,CA,2607:fea8:7ac0:6770:5143:6720:475e:175f,Here I Am Again,Yerin Baek,"Crash Landing on You (Original Television Soundtrack), Pt. 4",spotify:track:5CDq3Ekm0E0c23S0mbEELV,,,,,,,,playbtn,endplay,False,False,False,,False
2020-08-25T22:04:21Z,web_player chrome undefined;chrome 84.0.4147.110;desktop,60048,CA,2607:fea8:7ac0:6770:5143:6720:475e:175f,Here I Am Again,Yerin Baek,"Crash Landing on You (Original Television Soundtrack), Pt. 4",spotify:track:5CDq3Ekm0E0c23S0mbEELV,,,,,,,,playbtn,endplay,False,False,False,,False
2020-08-25T22:05:01Z,web_player chrome undefined;chrome 84.0.4147.110;desktop,38275,CA,2607:fea8:7ac0:6770:5143:6720:475e:175f,Aloha,Cool Plan B,Aloha,spotify:track:4sGvMZ1gfbpEFONrLMKmUX,,,,,,,,playbtn,logout,False,False,False,,False
2020-08-25T22:05:40Z,"Android OS 10 API 29 (TCL, T770B)",7406,CA,99.248.56.116,I Love You Too Much,Gustavo Santaolalla,The Book of Life (Original Motion Picture Soundtrack),spotify:track:3Za4yViy4wKFEF0gkqCH3j,,,,,,,,trackdone,logout,True,False,False,,False
2020-08-28T14:43:15Z,"Android OS 10 API 29 (TCL, T770B)",69389,CA,99.248.56.116,In Love,khai dreams,In Love,spotify:track:27Y4mbj2tHmCrM3BdSmlVP,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-08-28T14:46:10Z,"Android OS 10 API 29 (TCL, T770B)",174315,CA,99.248.56.116,Through and Through - Remix,khai dreams,Through and Through,spotify:track:5qAsPGtynk1C6nOq0BgHig,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-08-28T14:49:38Z,"Android OS 10 API 29 (TCL, T770B)",207000,CA,99.248.56.116,Lately,Forrest.,Lately,spotify:track:5awvelCGpDQHwgZem0ira9,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-08-28T14:52:39Z,"Android OS 10 API 29 (TCL, T770B)",181000,CA,99.248.56.116,"Hey Stupid, I Love You",JP Saxe,"Hey Stupid, I Love You",spotify:track:5inDa3sWj8zqJBOdj7Bjqc,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-08-28T14:55:48Z,"Android OS 10 API 29 (TCL, T770B)",187964,CA,99.248.56.116,June Blues,Eric Reprid,June Blues,spotify:track:4WvApvScQ8ofzDIqgpScmb,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-08-28T14:58:08Z,"Android OS 10 API 29 (TCL, T770B)",134464,CA,99.248.56.116,Heaven Falls / Fall on Me,Surfaces,Heaven Falls / Fall on Me,spotify:track:7yHqOZfsXYlicyoMt62yC6,,,,,,,,trackdone,logout,True,False,False,,False
2020-09-01T13:38:56Z,"Android OS 10 API 29 (TCL, T770B)",211852,CA,99.248.56.116,My Room,Forrest.,My Room,spotify:track:4yGfpoEFOBW8tfM2Rgl57y,,,,,,,,trackdone,endplay,True,False,False,,False
2020-09-01T13:42:49Z,"Android OS 10 API 29 (TCL, T770B)",191072,CA,99.248.56.116,Mango,Peach Tree Rascals,Mango,spotify:track:1FpAKPGuR8SoIUw5t0I5vn,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T13:46:11Z,"Android OS 10 API 29 (TCL, T770B)",201610,CA,99.248.56.116,Applesauce,sam.sts,Applesauce,spotify:track:2BvR9hPsT7QoyiQBNuZYyW,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T13:49:02Z,"Android OS 10 API 29 (TCL, T770B)",170666,CA,99.248.56.116,Fantasy,khai dreams,Summer Is Like a Dream,spotify:track:0QMCxc6dP8ObzoJExJd5oc,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T13:52:44Z,"Android OS 10 API 29 (TCL, T770B)",221306,CA,99.248.56.116,Lover,Taylor Swift,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T13:52:51Z,"Android OS 10 API 29 (TCL, T770B)",5682,CA,99.248.56.116,Build Me Up Buttercup,Lara Anderson,Build Me Up Buttercup,spotify:track:5bt5mhA34P1Dncbik5EGeJ,,,,,,,,trackdone,fwdbtn,True,False,False,,False
2020-09-01T13:56:14Z,"Android OS 10 API 29 (TCL, T770B)",203520,CA,99.248.56.116,Come True,khai dreams,Come True,spotify:track:20AjVjcuycZuivf5x3pCrL,,,,,,,,fwdbtn,trackdone,True,False,False,,False
2020-09-01T13:59:18Z,"Android OS 10 API 29 (TCL, T770B)",184453,CA,99.248.56.116,Starlight,Kuwada,Starlight,spotify:track:2dTt16doBXHwu8NEsA6BTx,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T13:59:35Z,"Android OS 10 API 29 (TCL, T770B)",15481,CA,99.248.56.116,Put Your Head On My Shoulder,Paul Anka,Put Your Head On My Shoulder: The Very Best Of Paul Anka,spotify:track:2DpJ9T2RVRanZcYFHKOAfA,,,,,,,,trackdone,fwdbtn,True,False,False,,False
2020-09-01T14:02:12Z,"Android OS 10 API 29 (TCL, T770B)",157019,CA,99.248.56.116,Mona Lisa,val,Mona Lisa,spotify:track:2Rtj1B24RTIrIg2TMQ8WS9,,,,,,,,fwdbtn,trackdone,True,False,False,,False
2020-09-01T14:05:17Z,"Android OS 10 API 29 (TCL, T770B)",184360,CA,99.248.56.116,Cherry Cola,Kuwada,Cherry Cola,spotify:track:44uCMdE6RWnkOFYTtbmUUc,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:08:16Z,"Android OS 10 API 29 (TCL, T770B)",178285,CA,99.248.56.116,Your Soul,Forrest.,Warm,spotify:track:26qTfV9DiLTT5fBXgvXfFx,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:10:35Z,"Android OS 10 API 29 (TCL, T770B)",139289,CA,99.248.56.116,Strawberries and Wine,Jaylon Ashaun,Final Draft,spotify:track:31Fhqdoz9Qtp6nj9SWNIDf,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:12:58Z,"Android OS 10 API 29 (TCL, T770B)",113684,CA,99.248.56.116,Through and Through,khai dreams,Through and Through,spotify:track:4RHyIzFRht2z17XeHB9dsF,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:15:05Z,"Android OS 10 API 29 (TCL, T770B)",126464,CA,99.248.56.116,Sunkissed,khai dreams,Now and Then,spotify:track:1tD8J13a74q8fBqXwAP50j,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:18:03Z,"Android OS 10 API 29 (TCL, T770B)",177280,CA,99.248.56.116,Everybody Talks,Neon Trees,Picture Show,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:21:14Z,"Android OS 10 API 29 (TCL, T770B)",190348,CA,99.248.56.116,Let's Fall in Love for the Night,FINNEAS,Let’s Fall In Love For The Night,spotify:track:7kQkmyoHCEqwe7QwDbkSXM,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:25:45Z,"Android OS 10 API 29 (TCL, T770B)",240597,CA,99.248.56.116,Heaven Falls / Fall on Me,Surfaces,Heaven Falls / Fall on Me,spotify:track:7yHqOZfsXYlicyoMt62yC6,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:28:54Z,"Android OS 10 API 29 (TCL, T770B)",187964,CA,99.248.56.116,June Blues,Eric Reprid,June Blues,spotify:track:4WvApvScQ8ofzDIqgpScmb,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:31:55Z,"Android OS 10 API 29 (TCL, T770B)",181000,CA,99.248.56.116,"Hey Stupid, I Love You",JP Saxe,"Hey Stupid, I Love You",spotify:track:5inDa3sWj8zqJBOdj7Bjqc,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:33:36Z,"Android OS 10 API 29 (TCL, T770B)",69389,CA,99.248.56.116,In Love,khai dreams,In Love,spotify:track:27Y4mbj2tHmCrM3BdSmlVP,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:37:03Z,"Android OS 10 API 29 (TCL, T770B)",207000,CA,99.248.56.116,Lately,Forrest.,Lately,spotify:track:5awvelCGpDQHwgZem0ira9,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:39:58Z,"Android OS 10 API 29 (TCL, T770B)",174315,CA,99.248.56.116,Through and Through - Remix,khai dreams,Through and Through,spotify:track:5qAsPGtynk1C6nOq0BgHig,,,,,,,,trackdone,trackdone,True,False,False,,False
2020-09-01T14:42:50Z,"Android OS 10 API 29 (TCL, T770B)",170666,CA,99.248.56.116,Fantasy,khai dreams,Summer Is Like a Dream,spotify:track:0QMCxc6dP8ObzoJExJd5oc,,,,,,,,playbtn,trackdone,False,False,False,,False
2020-09-08T13:54:51Z,"Android OS 10 API 29 (TCL, T770B)",126219,CA,99.248.56.116,Searching,tzelun,Searching,spotify:track:2l0hN4EpFlu4EkXfolESlm,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T13:55:59Z,"Android OS 10 API 29 (TCL, T770B)",67128,CA,99.248.56.116,playa,Kaizen 92,Reminisce,spotify:track:5CbMfe5djHkho609d6QUNW,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T13:57:11Z,"Android OS 10 API 29 (TCL, T770B)",71510,CA,99.248.56.116,wallflowers,mt. fujitive,honshu island,spotify:track:3R98uU5sUyXwDcy5L8gmwA,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T13:59:16Z,"Android OS 10 API 29 (TCL, T770B)",124500,CA,99.248.56.116,Falling 4 U,SwuM,Blossoms,spotify:track:6KygldXD32jT2EVbIP1rHy,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:02:11Z,"Android OS 10 API 29 (TCL, T770B)",174110,CA,99.248.56.116,Drag Me Down - Instrumental,Kartoffel Club,Drag Me Down,spotify:track:2U5PWftVMHfPwCxQwOQzPl,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:03:44Z,"Android OS 10 API 29 (TCL, T770B)",93333,CA,99.248.56.116,cat's meow,potsu,sidewalk safari,spotify:track:21SuoiM0AgOCdQmt2umHuP,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:04:58Z,"Android OS 10 API 29 (TCL, T770B)",73442,CA,99.248.56.116,Heart,Jinsang,Gratitude.,spotify:track:1fa9IsHxKe0QCHA5XW7cu0,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:07:27Z,"Android OS 10 API 29 (TCL, T770B)",147833,CA,99.248.56.116,Surf,Osoku,Tape A,spotify:track:289bzvdfHv0bAMNSaxr3sK,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:08:39Z,"Android OS 10 API 29 (TCL, T770B)",71956,CA,99.248.56.116,Butter,Jaeden Camstra,"Escapades, Vol. 1",spotify:track:7y8YPlZbDcxblyhl4PN5y3,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:11:31Z,"Android OS 10 API 29 (TCL, T770B)",170840,CA,99.248.56.116,If I Were You,Lily Potter,The Archive,spotify:track:2JIAOjgQMfn6VqbZESv8At,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:12:55Z,"Android OS 10 API 29 (TCL, T770B)",84562,CA,99.248.56.116,Hello There 2,SpoonBeats,Blood Moon,spotify:track:5gwBd0OXpSZrzIta2BLv1d,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:14:07Z,"Android OS 10 API 29 (TCL, T770B)",70916,CA,99.248.56.116,Plant,Kasper Lindmark,While You Were Away,spotify:track:2CW1y32fK1n1OL3W60OORY,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:15:34Z,"Android OS 10 API 29 (TCL, T770B)",87051,CA,99.248.56.116,dream's noise,elro,dream's noise,spotify:track:0EH1qD1lnOMxS3PDM6uyhT,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:18:01Z,"Android OS 10 API 29 (TCL, T770B)",146000,CA,99.248.56.116,"selfish, Pt. 1",frumhere,selfish,spotify:track:6n9A3tuLQqYWrQyR4dGLry,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:20:40Z,"Android OS 10 API 29 (TCL, T770B)",158117,CA,99.248.56.116,Month & a Half,afternoon,Month & a Half,spotify:track:5yvMBHzfm1N93DgS95MZHb,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:23:08Z,"Android OS 10 API 29 (TCL, T770B)",147315,CA,99.248.56.116,Flyin' Hi,Zako,Flyin' Hi,spotify:track:7HDEkHFTfnYeMsPf4t8AXO,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:26:16Z,"Android OS 10 API 29 (TCL, T770B)",157102,CA,99.248.56.116,It's a Good Night,Nom Tunes,A Moment to Remember,spotify:track:0xdw6ZPMzgIN7UtLJHEPdC,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:28:06Z,"Android OS 10 API 29 (TCL, T770B)",109969,CA,99.248.56.116,Sunrise,Caleb Belkin,Summer Nights,spotify:track:5ePQsUkw3NbeD0aGgHc02y,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:30:26Z,"Android OS 10 API 29 (TCL, T770B)",139642,CA,99.248.56.116,pressure,chinsei,no matter what,spotify:track:6e3XmKZs4WBWc7Pt1hFu0K,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:31:30Z,"Android OS 10 API 29 (TCL, T770B)",63515,CA,99.248.56.116,warm feeling,kevatta,bedtime stories,spotify:track:3fw75XZnQxAmCT77kWXa7P,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:33:20Z,"Android OS 10 API 29 (TCL, T770B)",109673,CA,99.248.56.116,Nobody.knows,Brenky,Statera,spotify:track:4CduCTp03yeKuNibmxhobL,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:34:36Z,"Android OS 10 API 29 (TCL, T770B)",75141,CA,99.248.56.116,Idle of Mud,Hollow Sol,Shikkotsu Forest,spotify:track:0UO9de8BcAh1XvNkUBg7O1,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:36:44Z,"Android OS 10 API 29 (TCL, T770B)",96750,CA,99.248.56.116,flight,WEI,Fantasia,spotify:track:4JcIjlUMMZvFYd0z8aTVag,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:38:17Z,"Android OS 10 API 29 (TCL, T770B)",92307,CA,99.248.56.116,Anohana,ticofaces,Anohana,spotify:track:7gBTsiu8at7yrNypQAFVY7,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:41:28Z,"Android OS 10 API 29 (TCL, T770B)",190214,CA,99.248.56.116,Mellow Mind,The Art of Doing Nothing,The Art of Doing Nothing,spotify:track:5c478UIiWd18guZ6jZpS9G,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:43:21Z,"Android OS 10 API 29 (TCL, T770B)",112941,CA,99.248.56.116,Strawberry Flutes,Luigi Valentino,Raindrops,spotify:track:01ykog0F3RijvV2osVI124,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:46:59Z,"Android OS 10 API 29 (TCL, T770B)",217468,CA,99.248.56.116,Honeydoo,Roger Wilco,"Dreamlike, Vol. 2",spotify:track:6G0GTbxO22gTCjO3GeNskH,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:49:52Z,"Android OS 10 API 29 (TCL, T770B)",172307,CA,99.248.56.116,Diary Memories,pabo.,Diary Memories,spotify:track:6EKnRNnaKhXC3HWl6pWaG8,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:51:36Z,"Android OS 10 API 29 (TCL, T770B)",72999,CA,99.248.56.116,fall,F@ B,opening book (part 1 ),spotify:track:1zsYgPKSFoKnjwC5Jobw0Z,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T14:54:19Z,"Android OS 10 API 29 (TCL, T770B)",162788,CA,99.248.56.116,The Stars,LoFi Chill,Chemical Dreams,spotify:track:1tXPeZWTP7O7jT0a8opobG,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:14:59Z,"Android OS 10 API 29 (TCL, T770B)",126219,CA,99.248.56.116,Searching,tzelun,Searching,spotify:track:2l0hN4EpFlu4EkXfolESlm,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:16:06Z,"Android OS 10 API 29 (TCL, T770B)",67128,CA,99.248.56.116,playa,Kaizen 92,Reminisce,spotify:track:5CbMfe5djHkho609d6QUNW,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:17:19Z,"Android OS 10 API 29 (TCL, T770B)",71510,CA,99.248.56.116,wallflowers,mt. fujitive,honshu island,spotify:track:3R98uU5sUyXwDcy5L8gmwA,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:19:23Z,"Android OS 10 API 29 (TCL, T770B)",124500,CA,99.248.56.116,Falling 4 U,SwuM,Blossoms,spotify:track:6KygldXD32jT2EVbIP1rHy,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:22:18Z,"Android OS 10 API 29 (TCL, T770B)",174110,CA,99.248.56.116,Drag Me Down - Instrumental,Kartoffel Club,Drag Me Down,spotify:track:2U5PWftVMHfPwCxQwOQzPl,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:24:23Z,"Android OS 10 API 29 (TCL, T770B)",93333,CA,99.248.56.116,cat's meow,potsu,sidewalk safari,spotify:track:21SuoiM0AgOCdQmt2umHuP,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:25:36Z,"Android OS 10 API 29 (TCL, T770B)",73442,CA,99.248.56.116,Heart,Jinsang,Gratitude.,spotify:track:1fa9IsHxKe0QCHA5XW7cu0,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:28:05Z,"Android OS 10 API 29 (TCL, T770B)",147833,CA,99.248.56.116,Surf,Osoku,Tape A,spotify:track:289bzvdfHv0bAMNSaxr3sK,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:29:17Z,"Android OS 10 API 29 (TCL, T770B)",71956,CA,99.248.56.116,Butter,Jaeden Camstra,"Escapades, Vol. 1",spotify:track:7y8YPlZbDcxblyhl4PN5y3,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:32:09Z,"Android OS 10 API 29 (TCL, T770B)",170840,CA,99.248.56.116,If I Were You,Lily Potter,The Archive,spotify:track:2JIAOjgQMfn6VqbZESv8At,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:33:34Z,"Android OS 10 API 29 (TCL, T770B)",84562,CA,99.248.56.116,Hello There 2,SpoonBeats,Blood Moon,spotify:track:5gwBd0OXpSZrzIta2BLv1d,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:35:16Z,"Android OS 10 API 29 (TCL, T770B)",70916,CA,99.248.56.116,Plant,Kasper Lindmark,While You Were Away,spotify:track:2CW1y32fK1n1OL3W60OORY,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:36:43Z,"Android OS 10 API 29 (TCL, T770B)",87051,CA,99.248.56.116,dream's noise,elro,dream's noise,spotify:track:0EH1qD1lnOMxS3PDM6uyhT,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:39:10Z,"Android OS 10 API 29 (TCL, T770B)",146000,CA,99.248.56.116,"selfish, Pt. 1",frumhere,selfish,spotify:track:6n9A3tuLQqYWrQyR4dGLry,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:41:49Z,"Android OS 10 API 29 (TCL, T770B)",158117,CA,99.248.56.116,Month & a Half,afternoon,Month & a Half,spotify:track:5yvMBHzfm1N93DgS95MZHb,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:44:16Z,"Android OS 10 API 29 (TCL, T770B)",147315,CA,99.248.56.116,Flyin' Hi,Zako,Flyin' Hi,spotify:track:7HDEkHFTfnYeMsPf4t8AXO,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:46:54Z,"Android OS 10 API 29 (TCL, T770B)",157102,CA,99.248.56.116,It's a Good Night,Nom Tunes,A Moment to Remember,spotify:track:0xdw6ZPMzgIN7UtLJHEPdC,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:49:15Z,"Android OS 10 API 29 (TCL, T770B)",109969,CA,99.248.56.116,Sunrise,Caleb Belkin,Summer Nights,spotify:track:5ePQsUkw3NbeD0aGgHc02y,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:51:35Z,"Android OS 10 API 29 (TCL, T770B)",139642,CA,99.248.56.116,pressure,chinsei,no matter what,spotify:track:6e3XmKZs4WBWc7Pt1hFu0K,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:52:39Z,"Android OS 10 API 29 (TCL, T770B)",63515,CA,99.248.56.116,warm feeling,kevatta,bedtime stories,spotify:track:3fw75XZnQxAmCT77kWXa7P,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:54:29Z,"Android OS 10 API 29 (TCL, T770B)",109673,CA,99.248.56.116,Nobody.knows,Brenky,Statera,spotify:track:4CduCTp03yeKuNibmxhobL,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:55:45Z,"Android OS 10 API 29 (TCL, T770B)",75141,CA,99.248.56.116,Idle of Mud,Hollow Sol,Shikkotsu Forest,spotify:track:0UO9de8BcAh1XvNkUBg7O1,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:57:22Z,"Android OS 10 API 29 (TCL, T770B)",96750,CA,99.248.56.116,flight,WEI,Fantasia,spotify:track:4JcIjlUMMZvFYd0z8aTVag,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T15:58:55Z,"Android OS 10 API 29 (TCL, T770B)",92307,CA,99.248.56.116,Anohana,ticofaces,Anohana,spotify:track:7gBTsiu8at7yrNypQAFVY7,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T16:02:36Z,"Android OS 10 API 29 (TCL, T770B)",190214,CA,99.248.56.116,Mellow Mind,The Art of Doing Nothing,The Art of Doing Nothing,spotify:track:5c478UIiWd18guZ6jZpS9G,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T16:04:29Z,"Android OS 10 API 29 (TCL, T770B)",112941,CA,99.248.56.116,Strawberry Flutes,Luigi Valentino,Raindrops,spotify:track:01ykog0F3RijvV2osVI124,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T16:08:08Z,"Android OS 10 API 29 (TCL, T770B)",217468,CA,99.248.56.116,Honeydoo,Roger Wilco,"Dreamlike, Vol. 2",spotify:track:6G0GTbxO22gTCjO3GeNskH,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T16:11:01Z,"Android OS 10 API 29 (TCL, T770B)",172307,CA,99.248.56.116,Diary Memories,pabo.,Diary Memories,spotify:track:6EKnRNnaKhXC3HWl6pWaG8,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T16:12:44Z,"Android OS 10 API 29 (TCL, T770B)",72999,CA,99.248.56.116,fall,F@ B,opening book (part 1 ),spotify:track:1zsYgPKSFoKnjwC5Jobw0Z,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-08T16:15:28Z,"Android OS 10 API 29 (TCL, T770B)",162788,CA,99.248.56.116,The Stars,LoFi Chill,Chemical Dreams,spotify:track:1tXPeZWTP7O7jT0a8opobG,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-15T17:50:12Z,"Android OS 10 API 29 (TCL, T770B)",223253,CA,99.248.56.116,Grenade,Bruno Mars,Doo-Wops & Hooligans,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-15T17:55:02Z,"Android OS 10 API 29 (TCL, T770B)",11295,CA,99.248.56.116,Sugar,Maroon 5,V,spotify:track:2iuZJX9X9P0GKaE93xcPjk,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,,False
2020-09-15T17:58:53Z,"Android OS 10 API 29 (TCL, T770B)",224199,CA,99.248.56.116,Sugar,Maroon 5,V,spotify:track:2iuZJX9X9P0GKaE93xcPjk,,,,,,,,appload,trackdone,False,False,False,,False
2020-09-15T18:02:14Z,"Android OS 10 API 29 (TCL, T770B)",200706,CA,99.248.56.116,Better Together,Us The Duo,Better Together,spotify:track:6huS9u0BDfeQHq0lObNLPl,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-15T18:04:25Z,"Android OS 10 API 29 (TCL, T770B)",131064,CA,99.248.56.116,Mine,Bazzi,COSMIC,spotify:track:7uzmGiiJyRfuViKKK3lVmR,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-15T18:08:19Z,"Android OS 10 API 29 (TCL, T770B)",202546,CA,99.248.56.116,Young Dumb & Broke,Khalid,American Teen,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-15T18:08:37Z,"Android OS 10 API 29 (TCL, T770B)",16754,CA,99.248.56.116,Lovebug,Jonas Brothers,A Little Bit Longer,spotify:track:3F8xLc6T4VvKH7I6wqVAN2,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2020-09-15T18:12:49Z,"Android OS 10 API 29 (TCL, T770B)",252733,CA,99.248.56.116,Let Her Go,Passenger,All the Little Lights,spotify:track:0JmiBCpWc1IAc0et7Xm7FL,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2020-09-15T18:16:21Z,"Android OS 10 API 29 (TCL, T770B)",209273,CA,99.248.56.116,SLOW DANCING IN THE DARK,Joji,BALLADS 1,spotify:track:0rKtyWc8bvkriBthvHKY8d,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-15T18:20:24Z,"Android OS 10 API 29 (TCL, T770B)",242186,CA,99.248.56.116,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,spotify:track:1EzrEOXmMH3G43AXT1y7pA,,,,,,,,trackdone,trackdone,False,False,False,,False
2020-09-15T19:11:25Z,"Android OS 10 API 29 (TCL, T770B)",226514,CA,99.248.56.116,I Will Spend My Whole Life Loving You,Imaginary Future,I Will Spend My Whole Life Loving You,spotify:track:77enz5hl8RicxrbPB56VXQ,,,,,,,,trackdone,logout,False,False,False,,False
