Track Name,Album Name,Artist Name(s),Genres,Duration (ms),Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Song Age
RESISTER,百歌繚乱,ASCA,"anime,j-pop,j-rock",227080,55,0.483,0.946,8,-3.059,1,0.0906,0.00997,0,0.141,0.4,91.497,4,5.407255305
空色デイズ,しょこたん☆べすと――(°∀°)――!!,Shoko Nakagawa,"anime,j-rock,j-pop",252173,56,0.382,0.949,11,-2.985,0,0.121,0.000375,9.62E-06,0.196,0.543,174.132,4,18.2532512
For You,"Moonlovers - Scarlet Heart Ryeo (Original Television Soundtrack), Pt. 1","CHEN,BAEKHYUN,XIUMIN","k-ballad,soundtrack,k-pop",196549,61,0.533,0.838,0,-3.723,1,0.0319,0.102,0,0.394,0.449,75.021,4,8.605065024
MOVE,MOVE - The 2nd Album,TAEMIN,k-pop,211949,61,0.697,0.713,8,-5.273,0,0.115,0.0153,0,0.0857,0.667,99.964,4,7.463381246
CALL ME BABY,EXODUS - The 2nd Album,EXO,k-pop,211013,64,0.692,0.886,1,-2.519,1,0.0519,0.284,0,0.341,0.879,100.03,4,10.01232033
Energetic,1-1=0 (NOTHING WITHOUT YOU),Wanna One,k-pop,189355,60,0.714,0.886,0,-3.076,1,0.0461,0.058,0,0.112,0.752,125.046,4,7.386721424
LOVE ME RIGHT,LOVE ME RIGHT - The 2nd Album Repackage,EXO,k-pop,205128,63,0.625,0.83,0,-2.33,1,0.0764,0.00266,0,0.188,0.757,110.04,4,9.834360027
Devil,DEVIL - SUPER JUNIOR SPECIAL ALBUM,SUPER JUNIOR,k-pop,216584,50,0.773,0.865,4,-3.027,0,0.114,0.133,0,0.052,0.968,145.003,4,9.716632444
SHAKE IT,SHAKE IT,SISTAR,k-pop,208506,53,0.778,0.957,11,-2.57,0,0.0735,0.0234,0,0.715,0.611,118.997,4,9.782340862
For Youth,Proof,BTS,k-pop,264480,64,0.633,0.511,2,-5.665,1,0.0368,0.434,0,0.248,0.29,116.855,3,2.814510609
IF YOU,MADE,BIGBANG,k-pop,264215,66,0.672,0.46,1,-6.213,1,0.0292,0.521,0,0.144,0.204,141.822,4,8.303901437
SOLO (Feat. Hoody),EVERYTHING YOU WANTED,"Jay Park,Hoody","k-rap,k-pop",219488,47,0.662,0.716,4,-4.942,1,0.117,0.12,0,0.396,0.727,102.1,4,8.45174538
So 4 more,Dark & Wild,BTS,k-pop,235020,53,0.676,0.925,8,-2.451,1,0.111,0.00405,6.31E-06,0.279,0.798,163.952,4,10.6201232
The Boys,The Boys - The 3rd Album,Girls' Generation,k-pop,228880,59,0.885,0.937,1,-0.678,0,0.0898,0.142,0,0.103,0.878,114.974,4,13.45653662
Silver Spoon,The Most Beautiful Moment in Life Pt.2,BTS,k-pop,233160,68,0.65,0.879,9,-2.886,1,0.073,0.00104,0,0.0483,0.536,166.895,4,9.341546886
DDU-DU DDU-DU,SQUARE UP,BLACKPINK,k-pop,211350,71,0.668,0.828,4,-5.034,0,0.0739,0.036,0,0.0932,0.393,140.042,4,6.800821355
Hold Me Tight,The Most Beautiful Moment in Life Pt.1,BTS,k-pop,274991,61,0.622,0.728,6,-5.111,1,0.286,0.0511,0,0.171,0.394,139.994,4,9.930184805
BTS Cypher Pt.3: Killer,Dark & Wild,"BTS,Supreme Boi","k-pop,k-rap",267782,60,0.793,0.924,4,-3.017,0,0.321,0.0217,0,0.644,0.665,140.031,4,10.6201232
Rain,Dark & Wild,BTS,k-pop,264666,59,0.703,0.851,1,-4.918,0,0.144,0.031,0,0.354,0.315,89.958,4,10.6201232
おもかげ (produced by Vaundy),おもかげ (produced by Vaundy),"milet,Aimer,Lilas","j-pop,anime,j-rock",188060,61,0.488,0.638,8,-4.502,1,0.058,0.0258,2.24E-05,0.12,0.713,207.906,4,3.293634497
カタオモイ,daydream,Aimer,"anime,j-pop,j-rock",207360,64,0.621,0.533,1,-5.974,1,0.0342,0.78,0,0.333,0.791,96.981,4,8.531143053
朝が来る,朝が来る,Aimer,"anime,j-pop,j-rock",294933,48,0.335,0.92,1,-4.086,1,0.0986,0.00118,0,0.354,0.246,83.117,4,3.227926078
SPARK-AGAIN,Walpurgis,Aimer,"anime,j-pop,j-rock",242733,54,0.444,0.961,6,-3.835,0,0.112,0.000715,0.00577,0.31,0.667,90.036,4,3.975359343
地球儀,地球儀,"Aimer,Vaundy","anime,j-pop,j-rock,japanese indie",232786,52,0.678,0.837,1,-5.367,1,0.0425,0.0129,4.20E-05,0.0711,0.916,100.058,4,4.049281314
Heaven,EX'ACT,EXO,k-pop,225823,45,0.696,0.844,5,-4.212,0,0.181,0.0348,0,0.0882,0.761,91.982,4,8.815879535
First Love,Wings,BTS,k-pop,189795,55,0.545,0.74,8,-5.997,0,0.308,0.364,0,0.164,0.671,86.842,4,8.479123888
BOSS,NCT 2018 EMPATHY,"NCT,NCT U",k-pop,210641,60,0.787,0.543,10,-6.7,0,0.037,0.0233,0,0.0861,0.332,99.026,4,7.055441478
Let Me Know,Dark & Wild,BTS,k-pop,254973,59,0.61,0.829,11,-4.84,0,0.0847,0.0111,0,0.0961,0.156,136.102,4,10.6201232
Danger,Dark & Wild,BTS,k-pop,245140,65,0.738,0.868,1,-3.363,1,0.0702,0.000907,0.000209,0.275,0.377,111.991,4,10.6201232
Mr.Mr.,Mr. Mr. - The 4th Mini Album,Girls' Generation,k-pop,235434,56,0.701,0.964,4,-2.037,0,0.127,0.114,9.34E-06,0.153,0.484,113.058,4,11.10472279
Red Flavor,The Red Summer - Summer Mini Album,Red Velvet,k-pop,191139,65,0.709,0.917,9,-3.315,1,0.189,0.0409,0,0.0839,0.515,125.042,4,7.734428474
Everytime,Descendants Of The Sun Pt.2 (Original Television Soundtrack),"CHEN,Punch","k-ballad,soundtrack,k-pop",189355,66,0.514,0.736,10,-4.364,1,0.0321,0.483,0,0.18,0.495,90.002,4,9.103353867
Like,2 Cool 4 Skool,BTS,k-pop,231893,66,0.737,0.723,0,-4.165,0,0.0705,0.303,0,0.26,0.783,100.939,4,11.80835044
If I Ruled the World,"O!RUL8,2?",BTS,k-pop,247450,54,0.744,0.725,7,-6.29,1,0.112,0.0434,0,0.296,0.729,95.981,4,11.55920602
Converse High,The Most Beautiful Moment in Life Pt.1,BTS,k-pop,209715,60,0.724,0.793,1,-3.982,1,0.0895,0.0597,0,0.201,0.817,98.003,4,9.930184805
Man In Love,New Challenge,INFINITE,k-pop,197213,50,0.605,0.95,6,-2.935,0,0.0784,0.0433,0,0.37,0.863,121.986,4,12.03559206
DRAMARAMA,THE CODE,MONSTA X,k-pop,186295,51,0.571,0.779,8,-2.864,1,0.111,0.135,0,0.202,0.261,186.154,4,7.403148528
And July,And July,"Heize,DEAN,dj friz","k-ballad,k-pop,k-rap",226128,55,0.734,0.852,2,-3.85,1,0.0916,0.0401,0,0.196,0.787,98.504,4,8.709103354
WINE (Feat.Changmo) (Prod. SUGA),WINE,"SURAN,CHANGMO","k-pop,k-rap",232194,53,0.62,0.644,4,-2.713,0,0.0447,0.314,0,0.105,0.502,145.87,4,7.934291581
Growl,The 1st Album 'XOXO' (Repackage),EXO,k-pop,207053,64,0.681,0.814,11,-2.83,0,0.0603,0.145,0,0.556,0.876,89.993,4,11.6605065
"눈,코,입 (Eyes, Nose, Lips)",RISE,TAEYANG,k-pop,229989,70,0.63,0.516,0,-5.759,1,0.0379,0.736,0,0.264,0.254,143.786,4,10.83367556
House of Cards (Full Length Edition),The Most Beautiful Moment in Life: Young Forever,BTS,k-pop,226212,69,0.367,0.668,2,-4.484,0,0.052,0.336,0,0.147,0.384,104.961,4,8.919917864
The Truth Untold (feat. Steve Aoki),Love Yourself 轉 'Tear',"BTS,Steve Aoki","k-pop,electro house,edm",242292,65,0.571,0.422,1,-7.561,0,0.0422,0.374,0,0.127,0.169,113.016,4,6.877481177
I Like That,INSANE LOVE,SISTAR,k-pop,221371,52,0.564,0.867,7,-3.137,0,0.0881,0.0952,0,0.737,0.882,154.882,4,8.783025325
Reset (feat. Jinsil),"Who Are You : School 2015(Original Television Soundtrack), Pt. 1","Tiger JK,Jinsil","k-rap,soundtrack",242952,56,0.614,0.787,5,-2.668,1,0.0583,0.335,0,0.157,0.459,143.841,4,9.935660507
View,Odd - The 4th Album,SHINee,k-pop,190821,57,0.728,0.801,6,-4.428,0,0.0439,0.04,0,0.0415,0.656,123.953,4,9.87816564
I Need U,The Most Beautiful Moment in Life Pt.1,BTS,k-pop,210986,70,0.478,0.88,5,-3.097,0,0.0739,0.0213,0,0.24,0.707,158.356,4,9.930184805
HERO,RUSH,MONSTA X,k-pop,231951,54,0.683,0.893,5,-3.086,0,0.162,0.0754,0,0.226,0.909,146.082,4,9.571526352
HER,HER,Block B,k-pop,179053,58,0.646,0.897,8,-2.057,1,0.193,0.0453,0,0.114,0.86,162.017,4,10.69404517
Touch my body,TOUCH N MOVE,SISTAR,k-pop,206500,57,0.633,0.915,9,-2.347,1,0.106,0.0437,0,0.107,0.622,128.033,4,10.70225873
Best Of Me,Love Yourself 承 'Her',BTS,k-pop,227191,66,0.655,0.756,8,-4.388,1,0.07,0.0298,0,0.396,0.469,121.936,4,7.540041068
DNA,Love Yourself 承 'Her',BTS,k-pop,223122,70,0.599,0.775,1,-4.018,0,0.0543,0.0217,0,0.0678,0.696,129.817,4,7.540041068
I Need U,The Most Beautiful Moment in Life Pt.1,BTS,k-pop,210986,70,0.478,0.88,5,-3.097,0,0.0739,0.0213,0,0.24,0.707,158.356,4,9.930184805
Love Maze,Love Yourself 轉 'Tear',BTS,k-pop,221529,66,0.637,0.876,9,-4.652,1,0.0618,0.0483,0,0.0728,0.759,149.93,4,6.877481177
Outro: Propose,Skool Luv Affair,BTS,k-pop,122513,52,0.397,0.847,2,-2.488,1,0.159,0.467,0,0.205,0.514,173.733,4,11.137577
Monster,EX'ACT,EXO,k-pop,221341,64,0.618,0.76,6,-4.312,1,0.0596,0.0066,0,0.127,0.541,150,4,8.815879535
Boy in Luv,Skool Luv Affair,BTS,k-pop,230778,67,0.491,0.947,0,-2.252,1,0.306,0.00261,0,0.34,0.474,166.236,4,11.137577
I'm Fine,Love Yourself 結 'Answer',BTS,k-pop,240339,64,0.511,0.84,11,-2.781,0,0.103,0.00852,0,0.346,0.303,87.605,4,6.6091718
NoNoNo,Secret Garden,Apink,k-pop,220099,54,0.74,0.908,4,-2.668,0,0.0327,0.106,0,0.0637,0.745,105.996,4,11.74537988
Life Goes On,BE,BTS,k-pop,207481,75,0.566,0.716,1,-5.733,1,0.0424,0.00691,0,0.37,0.45,81.068,4,4.366872005
Ma City,The Most Beautiful Moment in Life Pt.2,BTS,k-pop,256686,61,0.668,0.967,6,-2.192,0,0.0957,0.000266,0,0.0777,0.807,122.007,4,9.341546886
Wedding Dress,Solar,TAEYANG,k-pop,242746,60,0.729,0.669,0,-4.73,1,0.0347,0.122,0,0.129,0.707,133.943,4,14.75701574
GIRLFRIEND,MADE,BIGBANG,k-pop,228979,53,0.623,0.794,5,-2.231,0,0.0979,0.152,0,0.282,0.456,84.969,4,8.303901437
Whalien 52,The Most Beautiful Moment in Life Pt.2,BTS,k-pop,243222,58,0.585,0.93,10,-2.707,0,0.241,0.0992,2.54E-06,0.345,0.735,90.03,4,9.341546886
Outro: Her,Love Yourself 承 'Her',BTS,k-pop,228612,52,0.48,0.927,3,-5.704,1,0.27,0.317,0,0.0583,0.45,88.804,4,7.540041068
Save Me,The Most Beautiful Moment in Life: Young Forever,BTS,k-pop,196505,68,0.613,0.822,1,-3.48,1,0.062,0.0269,0,0.0783,0.54,139.936,4,8.919917864
I GOT A BOY,I GOT A BOY - The 4th Album,Girls' Generation,k-pop,271325,57,0.502,0.863,4,-1.273,0,0.272,0.0342,0,0.538,0.527,97.911,4,12.25188227
365 FRESH,199X,Triple H,k-pop,219809,44,0.823,0.837,1,-4.533,1,0.0582,0.19,0,0.28,0.842,107.989,4,7.923340178
YESTERDAY,YESTERDAY,Block B,k-pop,168918,48,0.63,0.868,8,-3.472,0,0.157,0.0813,0,0.0782,0.854,141.905,4,8.153319644
Intro: Boy Meets Evil,Wings,BTS,k-pop,121770,59,0.573,0.89,5,-3.53,0,0.214,0.0212,0,0.132,0.242,130.251,4,8.479123888
Answer : Love Myself,Love Yourself 結 'Answer',BTS,k-pop,251279,63,0.568,0.793,1,-3.749,1,0.0406,0.189,0,0.111,0.45,108.051,4,6.6091718
I Can't Let You Go (feat. Space Cowboy),New Wave City,"Muzie,Space Cowboy","city pop,k-rap",207398,25,0.737,0.669,4,-5.143,0,0.11,0.257,0,0.113,0.556,94.033,4,7.06091718
21st Century Girl,Wings,BTS,k-pop,192596,61,0.716,0.906,2,-3.539,1,0.0719,0.00424,0,0.0547,0.763,101.029,4,8.479123888
BEST FRIEND,Return,iKON,k-pop,230148,51,0.457,0.745,4,-4.014,1,0.0864,0.19,0,0.17,0.568,67.927,5,7.186858316
Beautiful,"Guardian (Original Television Soundtrack), Pt. 4",Crush,"k-rap,k-pop,k-ballad",227583,67,0.416,0.41,10,-6.146,1,0.0292,0.843,0,0.107,0.219,110.252,4,8.292950034
Stay With Me,"Guardian (Original Television Soundtrack), Pt. 1","CHANYEOL,Punch","k-pop,soundtrack,k-ballad",192441,70,0.558,0.526,0,-4.686,0,0.033,0.431,0,0.126,0.202,124.709,4,8.331279945
All I Wanna Do,EVERYTHING YOU WANTED,Jay Park,"k-rap,k-pop",209392,60,0.613,0.668,8,-6.867,1,0.267,0.245,0,0.0735,0.509,96.176,4,8.45174538
Overdose,Overdose - The 2nd Mini Album,EXO-K,k-pop,205611,61,0.498,0.917,5,-1.797,0,0.164,0.0615,0,0.358,0.652,112.357,5,10.65845311
Spine Breaker,Skool Luv Affair,BTS,k-pop,238529,62,0.679,0.927,0,-1.058,1,0.15,0.164,0,0.437,0.861,93.989,4,11.137577
Tempo,DON’T MESS UP MY TEMPO – The 5th Album,EXO,k-pop,224482,63,0.686,0.842,0,-4.423,1,0.1,0.237,0,0.0683,0.519,115.944,4,6.417522245
MIC Drop,Love Yourself 承 'Her',BTS,k-pop,238193,65,0.667,0.889,6,-4.851,1,0.0917,0.00912,0,0.0816,0.541,169.961,4,7.540041068
Bad,Reality,INFINITE,k-pop,216244,51,0.689,0.858,0,-3.051,1,0.116,0.24,0,0.134,0.458,99.994,4,9.724845996
Stigma,Wings,BTS,k-pop,216063,61,0.566,0.475,0,-5.556,0,0.089,0.148,0,0.139,0.335,136.442,4,8.479123888
MAMA,Wings,BTS,k-pop,212275,58,0.543,0.739,5,-4.818,0,0.232,0.000226,2.14E-05,0.0816,0.466,185.832,4,8.479123888
Lucifer,Lucifer - The 2nd Album,SHINee,k-pop,233986,62,0.75,0.914,11,-1.819,0,0.0518,0.0323,0,0.107,0.866,125.034,4,14.70773443
IDOL,Love Yourself 結 'Answer',BTS,k-pop,222732,71,0.733,0.855,9,-3.211,1,0.118,0.00481,0,0.123,0.42,126.035,4,6.6091718
All Mine,All Mine - SM STATION,f(x),k-pop,203857,42,0.585,0.85,11,-3.625,1,0.068,0.176,0,0.457,0.648,127.974,4,8.698151951
Trivia 承 : Love,Love Yourself 結 'Answer',BTS,k-pop,225697,58,0.761,0.761,5,-5.721,0,0.0899,0.242,0,0.103,0.484,121.971,4,6.6091718
Married To The Music,Married To The Music - The 4th Album Repackage,SHINee,k-pop,214689,43,0.729,0.869,10,-3.24,0,0.0994,0.107,0,0.0721,0.889,114.995,4,9.667351129
Euphoria,Love Yourself 結 'Answer',BTS,k-pop,228615,72,0.637,0.799,2,-4.518,1,0.0338,0.394,0,0.0921,0.57,104.996,4,6.6091718
Am I Wrong,Wings,BTS,k-pop,213082,56,0.76,0.834,6,-4.992,1,0.0494,0.00125,1.07E-05,0.0868,0.679,107.988,4,8.479123888
Dancing King,Dancing King - SM STATION,Yoo Jae Seok,k-pop,244463,44,0.729,0.88,6,-3.712,1,0.0458,0.0185,0,0.0574,0.957,127.987,4,8.542094456
Deja Vu,minisode 3: TOMORROW,TOMORROW X TOGETHER,k-pop,171427,73,0.357,0.572,5,-5.339,0,0.069,0.0811,0,0.145,0.238,162.844,4,1.004791239
I,I - The 1st Mini Album,"TAEYEON,Verbal Jint","k-pop,k-ballad,k-rap",206038,59,0.506,0.788,9,-2.372,1,0.0324,0.0666,0,0.324,0.233,89.993,4,9.489390828
Outro: Tear,Love Yourself 轉 'Tear',BTS,k-pop,284980,59,0.711,0.903,6,-2.723,0,0.246,0.327,0,0.0887,0.469,140.02,4,6.877481177
The Eve,THE WAR - The 4th Album,EXO,k-pop,176026,63,0.636,0.702,0,-5.352,0,0.0334,0.0223,0,0.293,0.516,135.104,4,7.709787817
Serendipity (Full Length Edition),Love Yourself 結 'Answer',BTS,k-pop,276707,66,0.422,0.578,8,-7.524,1,0.0548,0.443,0,0.231,0.227,128.921,4,6.6091718
Intro: Singularity,Love Yourself 轉 'Tear',BTS,k-pop,196998,60,0.775,0.272,1,-9.126,0,0.091,0.56,0.00278,0.112,0.198,103.991,3,6.877481177
Butterfly,The Most Beautiful Moment in Life Pt.2,BTS,k-pop,238861,68,0.461,0.776,6,-4.498,1,0.0565,0.0149,0,0.12,0.291,149.985,4,9.341546886
Not Today,You Never Walk Alone,BTS,k-pop,231859,66,0.593,0.945,8,-3.408,1,0.126,0.00174,0,0.923,0.674,110.023,4,8.134154689
Hey Mama!,Hey Mama!– The 1st Mini Album,EXO-CBX,k-pop,199796,47,0.532,0.859,1,-4.106,1,0.142,0.0662,0,0.684,0.934,118.919,4,8.421629021
Gee,Oh! - The Second Album,Girls' Generation,k-pop,201160,66,0.756,0.93,1,-1.082,0,0.0274,0.281,0,0.11,0.737,99.988,4,15.17864476
Universe,"Universe – Winter Special Album, 2017",EXO,k-pop,264365,49,0.38,0.439,3,-5.529,1,0.0314,0.603,0,0.133,0.146,139.805,4,7.26899384
The Last,Agust D,Agust D,"k-pop,k-rap",245757,62,0.755,0.837,1,-2.704,1,0.203,0.00167,0.00609,0.0848,0.444,119.98,4,8.629705681
Pretty U,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],SEVENTEEN,k-pop,207299,64,0.642,0.931,8,-2.82,1,0.163,0.0173,0,0.0815,0.884,155.088,4,8.93908282
PARTY,Lion Heart - The 5th Album,Girls' Generation,k-pop,193813,47,0.753,0.887,10,-2.975,0,0.0359,0.111,1.43E-05,0.0729,0.946,122.981,4,9.623545517
MAESTRO,SEVENTEEN BEST ALBUM '17 IS RIGHT HERE',SEVENTEEN,k-pop,198906,70,0.679,0.842,4,-4.113,0,0.189,0.0819,1.20E-06,0.148,0.589,151.984,4,0.928131417
Gashina,SUNMI SPECIAL EDITION [Gashina],SUNMI,k-pop,180000,61,0.722,0.833,6,-3.915,1,0.094,0.0556,0,0.195,0.53,93.941,4,7.613963039
134340,Love Yourself 轉 'Tear',BTS,k-pop,230063,62,0.665,0.687,11,-6.466,0,0.0547,0.155,9.28E-05,0.173,0.651,106.023,4,6.877481177
Run BTS,Proof,BTS,k-pop,204939,75,0.724,0.818,8,-3.747,1,0.168,0.0201,0,0.0358,0.696,77.004,4,2.814510609
I Need U,The Most Beautiful Moment in Life Pt.1,BTS,k-pop,210986,70,0.478,0.88,5,-3.097,0,0.0739,0.0213,0,0.24,0.707,158.356,4,9.930184805
Epilogue: Young Forever,The Most Beautiful Moment in Life: Young Forever,BTS,k-pop,171803,63,0.606,0.815,5,-3.818,0,0.232,0.04,0,0.119,0.386,88.054,4,8.919917864
PLAYING WITH FIRE,SQUARE TWO,BLACKPINK,k-pop,197288,71,0.706,0.756,4,-4.405,0,0.0845,0.0392,0,0.18,0.676,97.098,4,8.41889117
Attack on Bangtan,"O!RUL8,2?",BTS,k-pop,246525,60,0.72,0.962,11,-2.555,0,0.268,0.2,0,0.165,0.667,118.025,4,11.55920602
Ay-Yo,Ay-Yo - The 4th Album Repackage,NCT 127,k-pop,221493,51,0.753,0.845,8,-2.751,0,0.121,0.00629,0,0.317,0.413,90.002,4,2.176591376
SOBER,MADE,BIGBANG,k-pop,237512,67,0.653,0.835,5,-3.39,1,0.0787,0.00738,0,0.91,0.537,129.948,4,8.303901437
The 7th Sense,NCT 2018 EMPATHY,"NCT,NCT U",k-pop,214035,55,0.682,0.502,2,-9.507,1,0.0713,0.0124,8.45E-06,0.107,0.218,108.08,4,7.055441478
give it to me,Agust D,Agust D,"k-pop,k-rap",149524,63,0.657,0.751,11,-3.889,1,0.185,0.000833,1.05E-05,0.158,0.43,94.987,4,8.629705681
Butterfly,The Most Beautiful Moment in Life Pt.2,BTS,k-pop,238861,68,0.461,0.776,6,-4.498,1,0.0565,0.0149,0,0.12,0.291,149.985,4,9.341546886
Blood Sweat & Tears,Wings,BTS,k-pop,217051,72,0.584,0.885,0,-3.571,0,0.104,0.0244,0,0.357,0.605,92.9,4,8.479123888
NU ABO,NU ABO,f(x),k-pop,224333,47,0.703,0.773,10,-3.529,0,0.0629,0.0186,0,0.279,0.392,95.007,4,14.91581109
HIGHLIGHT,Seventeen 3rd Mini Album ’Going Seventeen’,SEVENTEEN,k-pop,225302,51,0.579,0.927,9,-3.262,0,0.181,0.0282,0,0.283,0.492,144.951,4,8.325804244
Tony Montana (Feat. Yankie),Agust D,"Agust D,yankie","k-pop,k-rap",207873,58,0.609,0.776,4,-5.837,1,0.0595,0.00026,1.46E-05,0.105,0.266,116.009,4,8.629705681
So What,Love Yourself 轉 'Tear',BTS,k-pop,281520,64,0.657,0.883,9,-4.294,0,0.0733,0.0238,0,0.0481,0.461,129.943,4,6.877481177
BOOMBOOM,Seventeen 3rd Mini Album ’Going Seventeen’,SEVENTEEN,k-pop,206227,55,0.853,0.814,8,-3.047,1,0.0766,0.0347,0,0.171,0.686,108.111,4,8.325804244
無限的我 무한적아; LIMITLESS,NCT#127 LIMITLESS - The 2nd Mini Album,NCT 127,k-pop,247467,54,0.614,0.747,5,-5.655,0,0.0743,0.00934,0,0.0337,0.538,78.216,4,8.238193018
BTS Cypher 4,Wings,BTS,k-pop,294463,61,0.817,0.797,1,-4.395,0,0.0839,0.00533,7.77E-06,0.0551,0.361,119.978,4,8.479123888
Beautiful,THE CLAN pt.2.5 [BEAUTIFUL],MONSTA X,k-pop,204009,47,0.62,0.906,2,-2.951,0,0.139,0.163,0,0.214,0.884,154.002,4,8.03559206
Intro : Persona,MAP OF THE SOUL : PERSONA,BTS,k-pop,171023,55,0.486,0.871,9,-4.475,0,0.337,0.0278,0,0.313,0.659,85.411,4,5.976728268
Miss Right,Skool Luv Affair (Special Addition),BTS,k-pop,241374,54,0.718,0.835,1,-4.925,1,0.213,0.371,0,0.0764,0.855,92.97,4,10.88843258
Fly,FLIGHT LOG : DEPARTURE,GOT7,k-pop,191575,48,0.601,0.905,7,-1.871,1,0.159,0.201,0,0.345,0.719,132.999,4,9.034907598
As If It's Your Last,As If It's Your Last,BLACKPINK,k-pop,213264,74,0.786,0.852,8,-2.687,1,0.0813,0.0687,0,0.0759,0.455,125.036,4,7.780971937
Adore U,SEVENTEEN 1st Mini Album ’17 CARAT’,SEVENTEEN,k-pop,186649,60,0.533,0.851,7,-3.435,1,0.201,0.00281,1.57E-06,0.14,0.77,203.802,4,9.848049281
Outro: Luv in Skool,"O!RUL8,2?",BTS,k-pop,86044,53,0.693,0.392,5,-6.615,1,0.0439,0.0508,0,0.144,0.472,131.863,4,11.55920602
Ko Ko Bop,THE WAR - The 4th Album,EXO,k-pop,190422,61,0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81E-05,0.0678,0.672,145.983,4,7.709787817
This Love,Descendants Of The Sun Pt.3 (Original Television Soundtrack),DAVICHI,"k-ballad,soundtrack,k-pop",225171,65,0.406,0.446,9,-4.306,1,0.0335,0.739,0,0.194,0.214,138.66,4,9.084188912
FAKE LOVE,Love Yourself 轉 'Tear',BTS,k-pop,242333,78,0.557,0.719,2,-4.515,0,0.0371,0.00267,0,0.306,0.345,77.502,4,6.877481177
小幸運,小幸運,Hebe Tien,"mandopop,c-pop,taiwanese pop",265521,58,0.519,0.412,0,-8.584,1,0.0365,0.75,0,0.101,0.506,157.916,4,9.733059548
Press Your Number,Press It - The 1st Album,TAEMIN,k-pop,226257,49,0.656,0.78,10,-3.609,0,0.058,0.186,0,0.209,0.613,120.021,4,9.108829569
Hellevator,SKZ2020,Stray Kids,k-pop,239133,58,0.506,0.829,7,-2.109,0,0.163,0.0119,0,0.258,0.353,78.183,4,5.04312115
Coffee,"O!RUL8,2?",BTS,k-pop,260433,62,0.656,0.798,0,-6.608,1,0.103,0.00862,0,0.321,0.573,92.031,4,11.55920602
Higher's High,七転七起,NANAOAKARI,"vocaloid,j-pop,anime,j-rock",213160,33,0.543,0.973,1,-1.365,0,0.154,0.0259,5.79E-05,0.215,0.549,99.446,4,4.314852841
The Rock City Boy,TV Anime Fairy Tail OP & ED Theme Songs Vol. 2,JAMIL,anime,212720,46,0.602,0.952,6,-3.904,0,0.0936,0.0341,0,0.1,0.818,160.048,4,8.030116359
Sincerely,Sincerely,TRUE,"anime,j-pop",275080,50,0.417,0.846,2,-3.377,1,0.0594,0.0311,0,0.233,0.466,143.994,4,7.170431211
Walpurgis,Walpurgis,Aimer,"anime,j-pop,j-rock",242733,26,0.304,0.4,1,-11.124,0,0.0316,0.489,0.413,0.105,0.04,123.548,4,3.975359343
STYX HELIX,eYe's,MYTH & ROID,"anime,j-rock,j-pop",289573,59,0.591,0.859,9,-5.463,1,0.0555,0.0402,1.61E-05,0.0596,0.327,122.989,4,7.937029432
Kyouran Hey Kids!!,FIXION,THE ORAL CIGARETTES,"j-rock,anime,j-pop",250973,67,0.526,0.981,8,-1.82,1,0.111,0.00318,0.00161,0.187,0.781,142.016,4,9.242984257
ユメセカイ,Sunny Side Story,Haruka Tomatsu,"anime,j-pop",288506,47,0.526,0.676,3,-4.464,1,0.0253,0.467,0,0.0744,0.499,162.07,4,12.21081451
Theme of Weathering With You,Weathering With You,RADWIMPS,"anime,j-pop,j-rock",41733,38,0.468,0.247,9,-10.09,1,0.0356,0.76,0.938,0.101,0.218,92.034,4,5.708418891
Koino Uta,Koino Uta,"Yunomi,Tsukasa Yuzaki","future bass,anime,j-dance,j-pop",209898,52,0.633,0.839,0,-6.302,0,0.0488,0.0281,0.00124,0.0823,0.371,160.018,4,4.498288843
Burning Up (Fire),The Most Beautiful Moment in Life: Young Forever,BTS,k-pop,203351,68,0.626,0.706,10,-3.201,0,0.0596,0.00225,0,0.122,0.534,99.939,4,8.919917864
소방차 Fire Truck,NCT #127 - The 1st Mini Album,NCT 127,k-pop,178565,53,0.724,0.976,1,-3.279,1,0.0602,0.116,1.30E-05,0.352,0.626,110.006,4,8.73100616
"BERMUDA TRIANGLE (Feat. Crush, DEAN)","BERMUDA TRIANGLE (Feat. Crush, DEAN)","ZICO,Crush,DEAN","k-rap,k-pop,k-ballad",207026,50,0.469,0.819,3,-3.469,0,0.306,0.0592,0,0.178,0.334,89.013,4,8.344969199
Dream,Dream,"Suzy,BAEKHYUN","k-ballad,soundtrack,k-pop",222415,59,0.718,0.476,4,-9.205,1,0.14,0.422,0,0.0876,0.448,48.973,4,9.237508556
Starry Night,Yellow Flower,MAMAMOO,k-pop,211236,55,0.581,0.773,9,-3.302,0,0.0499,0.656,0,0.112,0.507,124.138,4,7.074606434
Autumn Leaves,The Most Beautiful Moment in Life Pt.2,BTS,k-pop,267150,61,0.619,0.804,10,-3.301,0,0.0424,0.0135,0,0.127,0.314,104.978,4,9.341546886
Supermassive Black Hole,Black Holes and Revelations,Muse,"alternative rock,rock",212439,80,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120,4,18.78986995
