Track ID,Track Name,Album Name,Artist Name(s),Release Date,Added By,Added At,Genres,Record Label,Duration (ms),Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
1e578pKmhliRbqkQw6wZXW,Heavy,Dreamgirls (Music from the Motion Picture) [Deluxe Edition],"Jennifer Hudson,Beyoncé,Anika Noni Rose",12/4/2006,1163110866,2022-06-06T12:13:13Z,,Music World Music/Columbia/Sony Music Soundtrax,92933,30,0.584,0.897,-3.931,0.247,0.247,0,0.412,0.913,147.852
26b2c6d8TBOSNQznQXFdQa,And I Am Telling You I'm Not Going,Dreamgirls (Music from the Motion Picture) [Deluxe Edition],Jennifer Hudson,12/4/2006,1163110866,2022-06-06T12:13:19Z,,Music World Music/Columbia/Sony Music Soundtrax,305373,54,0.464,0.735,-5.202,0.0861,0.187,0,0.161,0.339,122.714
7K9fzLcbT1pLNXGlbzaz08,When I First Saw You,Dreamgirls (Music from the Motion Picture) [Deluxe Edition],Jamie Foxx,12/4/2006,1163110866,2022-06-06T12:13:22Z,,Music World Music/Columbia/Sony Music Soundtrax,136226,30,0.359,0.229,-8.905,0.0345,0.761,0,0.278,0.183,95.237
4QlA6I79mxLNOvcgdlNeWx,Patience,Dreamgirls (Music from the Motion Picture) [Deluxe Edition],"Eddie Murphy,Keith Robinson,Anika Noni Rose",12/4/2006,1163110866,2022-06-06T12:13:25Z,"comedy,musicals",Music World Music/Columbia/Sony Music Soundtrax,213600,26,0.563,0.663,-5.219,0.0832,0.362,0,0.198,0.461,167.928
1GJKuRlblj551gKHghS2xo,I Am Changing,Dreamgirls (Music from the Motion Picture) [Deluxe Edition],Jennifer Hudson,12/4/2006,1163110866,2022-06-06T12:13:29Z,,Music World Music/Columbia/Sony Music Soundtrax,242973,36,0.55,0.483,-6.14,0.0333,0.12,0,0.324,0.321,82.435
0Fq6aOBuhgSVKnBI3BoYpj,One Night Only,Dreamgirls (Music from the Motion Picture) [Deluxe Edition],"Jennifer Hudson,Deena Jones,The Dreams",12/4/2006,1163110866,2022-06-06T12:13:34Z,,Music World Music/Columbia/Sony Music Soundtrax,176866,43,0.351,0.449,-6.46,0.0294,0.448,0,0.156,0.112,97.833
7eMZXKjVjXQoYGK93cCPC7,Listen (From the Motion Picture Dreamgirls),Dreamgirls (Music from the Motion Picture) [Deluxe Edition],Beyoncé,12/4/2006,1163110866,2022-06-06T12:13:37Z,,Music World Music/Columbia/Sony Music Soundtrax,219306,41,0.472,0.573,-5.21,0.0463,0.328,0,0.137,0.179,121.344
5JRgVMONxTRjC1g1d0XsvX,Elephant Love Medley,Moulin Rouge! The Musical (Original Broadway Cast Recording),"Aaron Tveit,Karen Olivo,Original Broadway Cast of Moulin Rouge! The Musical",8/30/2019,1163110866,2022-06-06T12:14:15Z,musicals,House of Iona/RCA Records,325293,49,0.397,0.62,-4.904,0.0726,0.349,0,0.108,0.378,143.53
0Ab8W397VjR2ZNVkItDjSO,Come What May,Moulin Rouge! The Musical (Original Broadway Cast Recording),"Aaron Tveit,Karen Olivo,Original Broadway Cast of Moulin Rouge! The Musical",8/30/2019,1163110866,2022-06-06T12:14:18Z,musicals,House of Iona/RCA Records,196893,47,0.392,0.421,-7.1,0.0326,0.113,0.0000888,0.108,0.217,154.158
5uuhyA2Zym0sh8GI8Rl3nF,Chandelier,Moulin Rouge! The Musical (Original Broadway Cast Recording),"Danny Burstein,Ricky Rojas,Sahr Ngaujah,Aaron Tveit,Jacqueline B. Arnold,Holly James,Jeigh Madjus,Original Broadway Cast of Moulin Rouge! The Musical",8/30/2019,1163110866,2022-06-06T12:14:22Z,musicals,House of Iona/RCA Records,185693,46,0.482,0.762,-6.229,0.202,0.00197,0,0.0793,0.388,174.064
5litpC1PIV01OtA0rJ7R5T,One Day I'll Fly Away - From Moulin Rouge Soundtrack,Moulin Rouge,Nicole Kidman,9/3/2001,1163110866,2022-06-06T14:43:57Z,musicals,Moulin Rouge / Interscope,197146,44,0.204,0.072,-13.943,0.0373,0.836,0.000348,0.282,0.0794,67.045
557ftXLBNK08l9yYp1gcTW,Boy For Sale,Oliver! (1994 London Palladium Cast Recording),"James Saxon,Jenny Galloway",1/1/1995,1163110866,2022-06-06T12:14:58Z,musicals,First Night Records,124933,25,0.184,0.0835,-20.826,0.0405,0.937,0.00013,0.091,0.156,173.145
6fuAtohuyjZakT0Wc3cWe9,That's Your Funeral,Oliver! (1994 London Palladium Cast Recording),"David Delve,Julia Deakin,James Saxon",1/1/1995,1163110866,2022-06-06T12:15:01Z,musicals,First Night Records,159693,24,0.731,0.279,-16.891,0.551,0.679,0,0.668,0.584,91.142
5t1gagF7Sg0dEGqoTVYYuF,Where Is Love?,Oliver! (1994 London Palladium Cast Recording),"Julia Deakin,Gregory Bradley",1/1/1995,1163110866,2022-06-06T12:15:04Z,musicals,First Night Records,215600,29,0.127,0.0409,-23.782,0.0522,0.947,0.0000556,0.0794,0.0554,71.349
0xYNR71di8sI0iqVK1D6lq,I'd Do Anything,Oliver! (1994 London Palladium Cast Recording),"Sally Dexter,Rosalind James,Adam Searles,Gregory Bradley,Jonathan Pryce",1/1/1995,1163110866,2022-06-06T12:15:12Z,musicals,First Night Records,163933,36,0.733,0.158,-15.298,0.0643,0.782,0,0.195,0.803,82.502
0XzCtF4PkSKsvVVf8COixQ,Oom-Pah-Pah,Oliver! (1994 London Palladium Cast Recording),"Sally Dexter,The Oliver! 1994 Company",1/1/1995,1163110866,2022-06-06T12:15:15Z,musicals,First Night Records,221693,35,0.393,0.414,-14.347,0.108,0.679,0,0.958,0.659,183.014
5U08WCE89uN4otg1RJvfep,As Long As He Needs Me,Oliver! (1994 London Palladium Cast Recording),Sally Dexter,1/1/1995,1163110866,2022-06-06T12:15:19Z,musicals,First Night Records,196066,36,0.293,0.044,-15.99,0.0386,0.887,0,0.0775,0.143,124.767
777fdDzNzZJ4IHtCdvjona,As Long As He Needs Me - Reprise,Oliver! (1994 London Palladium Cast Recording),"Sally Dexter,James Saxon",1/1/1995,1163110866,2022-06-06T12:15:25Z,musicals,First Night Records,136506,25,0.297,0.156,-13.349,0.0345,0.868,0,0.22,0.116,146.446
6F1iZOdPg75LduMKDTwG3w,Who Will Buy?,Oliver! (1994 London Palladium Cast Recording),"Gregory Bradley,The Oliver! 1994 Company",1/1/1995,1163110866,2022-06-06T12:15:32Z,musicals,First Night Records,270160,30,0.273,0.0831,-19.467,0.0471,0.938,0,0.0844,0.215,78.572
23B3o2laQ6r35OQMgtXTRo,I Get a Kick out of You,Anything Goes (New Broadway Cast Recording),Sutton Foster,9/6/2011,1163110866,2022-06-06T12:16:16Z,musicals,Ghostlight Records,144480,35,0.397,0.179,-14.824,0.0635,0.847,0.00000102,0.102,0.389,170.665
0LgODbepSswNlLUK8EEH8v,Anything Goes,Anything Goes (New Broadway Cast Recording),"Sutton Foster,Anything Goes New Broadway Company Orchestra",9/6/2011,1163110866,2022-06-06T12:16:23Z,musicals,Ghostlight Records,348253,47,0.617,0.438,-8.707,0.17,0.682,0.00218,0.28,0.725,98.823
7caSLTeDh7XOv9jAbkIBy6,Jet Song,West Side Story (New Broadway Cast Recording (2009)),"Cody Green,West Side Story Ensemble (2009),New Broadway Cast of West Side Story (2009)",6/2/2009,1163110866,2022-06-06T12:17:07Z,musicals,Masterworks Broadway,126693,23,0.67,0.41,-11.688,0.404,0.827,0,0.276,0.803,142.749
6ZzVcf5w9RMS4iqIhVQeHe,Maria,West Side Story (New Broadway Cast Recording (2009)),"Matt Cavenaugh,New Broadway Cast of West Side Story (2009)",6/2/2009,1163110866,2022-06-06T12:17:11Z,musicals,Masterworks Broadway,182480,35,0.254,0.124,-13.304,0.0339,0.891,0,0.0927,0.0638,85.572
78cj20lkGZGmNyL9ehr0cv,Tonight,West Side Story (New Broadway Cast Recording (2009)),"Matt Cavenaugh,Josefina Scaglione,New Broadway Cast of West Side Story (2009)",6/2/2009,1163110866,2022-06-06T12:17:14Z,musicals,Masterworks Broadway,334066,28,0.301,0.103,-13.294,0.0419,0.902,0,0.109,0.0676,111.887
0aWXKmw4o10uEWx0Ujl2MY,America,West Side Story (New Broadway Cast Recording (2009)),"Karen Olivo,Jennifer Sanchez,West Side Story Ensemble (2009),New Broadway Cast of West Side Story (2009)",6/2/2009,1163110866,2022-06-06T12:17:18Z,musicals,Masterworks Broadway,283000,29,0.546,0.426,-10.751,0.164,0.815,0.000083,0.198,0.737,154.82
6Zn65uqdMtYiVdYwu4FnlW,"One Hand, One Heart",West Side Story (New Broadway Cast Recording (2009)),"Matt Cavenaugh,Josefina Scaglione,New Broadway Cast of West Side Story (2009)",6/2/2009,1163110866,2022-06-06T12:17:35Z,musicals,Masterworks Broadway,246573,20,0.169,0.0543,-19.29,0.0422,0.896,0.0000366,0.178,0.0384,72.37
6gvwJ5xvY8DpIP8aBRtu4t,Tonight (Quintet),West Side Story (New Broadway Cast Recording (2009)),"West Side Story Ensemble (2009),New Broadway Cast of West Side Story (2009)",6/2/2009,1163110866,2022-06-06T12:17:40Z,musicals,Masterworks Broadway,221080,23,0.411,0.384,-10.753,0.107,0.811,0,0.858,0.594,145.347
0Qfu1AC9qWUq94EMuDYSlf,Me Siento Hermosa (I Feel Pretty),West Side Story (New Broadway Cast Recording (2009)),"Josefina Scaglione,Jennifer Sanchez,Danielle Polanco,Kat Nejat,New Broadway Cast of West Side Story (2009)",6/2/2009,1163110866,2022-06-06T12:17:47Z,musicals,Masterworks Broadway,204733,18,0.435,0.186,-12.011,0.128,0.856,0,0.1,0.302,186.55
6olJrYB94NqdARj9tWRplO,Somewhere,West Side Story (New Broadway Cast Recording (2009)),"Nicholas Barasch,Matt Cavenaugh,Josefina Scaglione,West Side Story Ensemble (2009),New Broadway Cast of West Side Story (2009)",6/2/2009,1163110866,2022-06-06T12:17:50Z,musicals,Masterworks Broadway,409720,25,0.315,0.0546,-16.222,0.0386,0.9,0.000521,0.242,0.0801,76.697
7oMr1IBlYwnb1jZh6of8kN,In The Heights,In The Heights (Original Motion Picture Soundtrack),"Lin-Manuel Miranda,Olga Merediz,Jimmy Smits,Daphne Rubin-Vega,Stephanie Beatriz,Dascha Polanco,Corey Hawkins,Gregory Diaz IV,Melissa Barrera,Anthony Ramos",6/10/2021,1163110866,2022-06-06T12:18:54Z,musicals,Atlantic Records,461638,55,0.575,0.535,-7.452,0.331,0.121,0,0.122,0.713,167.834
5ZTuSZiQfauqYcGt3rVaV2,Benny's Dispatch,In The Heights (Original Motion Picture Soundtrack),"Leslie Grace,Corey Hawkins",6/10/2021,1163110866,2022-06-06T12:18:57Z,"bachata,musicals",Atlantic Records,140887,49,0.674,0.562,-8.501,0.216,0.00598,0,0.108,0.256,91.908
6eHA7Fw7JcrmhY5SZK9Rzx,Breathe (feat. Rubén Blades and Doreen Montalvo),In The Heights (Original Motion Picture Soundtrack),"Leslie Grace,Doreen Montalvo,Rubén Blades",6/10/2021,1163110866,2022-06-06T12:19:02Z,"bachata,musicals,salsa,salsa romantica,latin jazz,merengue,son cubano",Atlantic Records,246052,49,0.329,0.365,-9.023,0.0474,0.364,0,0.334,0.202,172.02
322nU6eXT4j7dj5ytj73SX,When The Sun Goes Down,In The Heights (Original Motion Picture Soundtrack),"Leslie Grace,Corey Hawkins",6/10/2021,1163110866,2022-06-06T12:19:10Z,"bachata,musicals",Atlantic Records,172177,43,0.301,0.265,-10.233,0.0535,0.0598,0.00000216,0.124,0.12,77.896
5gw8HNcrqliEw0X6pPrPvG,Seasons of Love,RENT (Original Motion Picture Soundtrack),"Rosario Dawson,Taye Diggs,Idina Menzel,Jesse L. Martin,Adam Pascal,Tracie Thoms,Anthony Rapp,Wilson Jermaine Heredia",9/27/2005,1163110866,2022-06-06T12:19:18Z,musicals,Warner Records,182746,58,0.475,0.579,-4.096,0.0334,0.609,0,0.0756,0.466,178.151
0E1NL6gkv5aQKGNjJfBE3A,Take Me or Leave Me,RENT (Original Motion Picture Soundtrack),"Idina Menzel,Tracie Thoms",9/27/2005,1163110866,2022-06-06T12:19:28Z,musicals,Warner Records,231360,57,0.457,0.763,-3.459,0.255,0.318,0,0.0322,0.87,175.043
2btI9j6ov2IgC5tAacIGvQ,Without You,RENT (Original Motion Picture Soundtrack),"Rosario Dawson,Adam Pascal",9/27/2005,1163110866,2022-06-06T12:19:32Z,musicals,Warner Records,256746,42,0.537,0.585,-6.158,0.0317,0.15,0.000473,0.106,0.12,124.051
4i5CsAoHF8V6fL79WzEHzx,Your Eyes,RENT (Original Motion Picture Soundtrack),Adam Pascal,9/27/2005,1163110866,2022-06-06T12:19:41Z,musicals,Warner Records,156933,39,0.387,0.412,-6.727,0.0286,0.21,0,0.214,0.113,100.879
1lPTKmztH1QufrTfYwFDWg,"Honey, Honey - From 'Mamma Mia!' Original Motion Picture Soundtrack",Mamma Mia! The Movie Soundtrack,"Amanda Seyfried,Ashley Lilley,Rachel McDowall",1/1/2008,1163110866,2022-06-06T12:31:59Z,musicals,Universal Music Group,187360,1,0.506,0.895,-4.069,0.0363,0.0417,0.00000547,0.252,0.806,140.044
6IIl4ylgYX3tnNlaU3IMRN,Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack,Mamma Mia! The Movie Soundtrack,Meryl Streep,1/1/2008,1163110866,2022-06-06T12:32:03Z,musicals,Universal Music Group,214906,1,0.746,0.848,-4.638,0.0331,0.15,0.00000218,0.37,0.756,138.047
3XlwgkR9hzKemaHAeFGqlE,Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack,Mamma Mia! The Movie Soundtrack,"Colin Firth,Pierce Brosnan,Stellan Skarsgård,Amanda Seyfried,Meryl Streep",1/1/2008,1163110866,2022-06-06T12:32:07Z,musicals,Universal Music Group,177626,0,0.635,0.459,-7.343,0.0244,0.246,0,0.259,0.433,96.056
0CXyNIkA4EQDUbackrF56U,Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack,Mamma Mia! The Movie Soundtrack,"Amanda Seyfried,Ashley Lilley,Rachel McDowall",1/1/2008,1163110866,2022-06-06T12:32:11Z,musicals,Universal Music Group,231720,1,0.631,0.838,-4.791,0.0292,0.0205,0.000558,0.423,0.524,120.045
6Cmfb840oqhI8uZqVC0pKB,Lay All Your Love On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack,Mamma Mia! The Movie Soundtrack,"Dominic Cooper,Amanda Seyfried",1/1/2008,1163110866,2022-06-06T12:32:14Z,musicals,Universal Music Group,269440,1,0.705,0.738,-5.402,0.0289,0.0102,0.000189,0.308,0.504,133.027
4xKrIde28J8lByUhRkwEQf,Does Your Mother Know - From 'Mamma Mia!' Original Motion Picture Soundtrack,Mamma Mia! The Movie Soundtrack,"Christine Baranski,Philip Michael",1/1/2008,1163110866,2022-06-06T12:32:18Z,musicals,Universal Music Group,181306,1,0.74,0.899,-4.461,0.0321,0.0259,0.00000592,0.0373,0.965,133.922
5lxEiJukryNBoE9iiaMVBw,The Winner Takes It All - From Mamma Mia!,Mamma Mia! The Movie Soundtrack,Meryl Streep,1/1/2008,1163110866,2022-06-06T12:32:21Z,musicals,Universal Music Group,297933,0,0.427,0.377,-8.136,0.0334,0.682,0,0.105,0.245,125.081
0nuO1Fcw3VieBV9Tfnqnse,I Have A Dream - From 'Mamma Mia!' Original Motion Picture Soundtrack,Mamma Mia! The Movie Soundtrack,Amanda Seyfried,1/1/2008,1163110866,2022-06-06T12:32:26Z,musicals,Universal Music Group,262373,0,0.289,0.423,-7.269,0.029,0.804,0,0.251,0.472,205.098
5zfcpb7x4ffOTLqgu9f91c,When I Kissed The Teacher,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Lily James,Jessica Keenan Wynn,Alexa Davies,Celia Imrie",7/13/2018,1163110866,2022-06-06T12:32:36Z,musicals,Polydor Records,181533,50,0.536,0.846,-4.661,0.0558,0.332,0,0.047,0.79,154.744
3DPREyqxulkmZ8l258pmcl,One Of Us,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Amanda Seyfried,Dominic Cooper",7/13/2018,1163110866,2022-06-06T12:32:39Z,musicals,Polydor Records,225000,50,0.601,0.542,-8.003,0.0348,0.452,0,0.317,0.823,82.228
61KOC6J4EYg0rpWNU3de6J,Why Did It Have To Be Me?,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Josh Dylan,Lily James,Hugh Skinner",7/13/2018,1163110866,2022-06-06T12:32:42Z,musicals,Polydor Records,198360,52,0.55,0.78,-5.55,0.0356,0.129,0.00000185,0.132,0.794,117.654
4FKDExFOT5yiFI2LTMv2z4,Mamma Mia,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Lily James,Jessica Keenan Wynn,Alexa Davies",7/13/2018,1163110866,2022-06-06T12:32:46Z,musicals,Polydor Records,159626,50,0.685,0.698,-7.478,0.0432,0.468,0,0.0237,0.574,138.061
1Wj96BgDoR9MDBGTQUDHJD,Angel Eyes,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Christine Baranski,Julie Walters,Amanda Seyfried",7/13/2018,1163110866,2022-06-06T12:32:54Z,musicals,Polydor Records,251000,52,0.71,0.841,-7.29,0.0277,0.196,0,0.0942,0.934,133.478
3AHBLArp4VE8YTUWMX3K7q,"Knowing Me, Knowing You",Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Jeremy Irvine,Lily James,Pierce Brosnan,Amanda Seyfried",7/13/2018,1163110866,2022-06-06T12:32:57Z,musicals,Polydor Records,225373,48,0.677,0.658,-7.909,0.0282,0.083,0,0.0617,0.681,107.97
6gPQbZ6QZvfEviYHLfNUnq,I Wonder (Departure),Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Lily James,Jessica Keenan Wynn,Alexa Davies",7/13/2018,1163110866,2022-06-06T12:33:06Z,musicals,Polydor Records,269066,44,0.383,0.186,-10.759,0.0305,0.899,0.00000331,0.108,0.151,108.596
6QqZysuscK96vnP27RYrnf,Waterloo,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Hugh Skinner,Lily James",7/13/2018,1163110866,2022-06-06T12:33:10Z,musicals,Polydor Records,168800,50,0.645,0.855,-5.63,0.0356,0.0906,0,0.114,0.649,147.007
0YXGGt7gTClmeJyjd7E9iV,Kisses Of Fire,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Panos Mouzourakis,Jessica Keenan Wynn,Alexa Davies",7/13/2018,1163110866,2022-06-06T12:33:17Z,"entehno,laïko,musicals",Polydor Records,149533,42,0.651,0.865,-5.456,0.0436,0.0393,0,0.393,0.867,136.084
6AENpwwpRmYAAv9vXmGhBL,"Andante, Andante",Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),Lily James,7/13/2018,1163110866,2022-06-06T12:33:20Z,musicals,Polydor Records,240146,49,0.635,0.392,-9.46,0.0242,0.609,0.000078,0.0745,0.455,102.02
6MRzCqVjvLBFSI8yCYPdK7,The Name Of The Game,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),Lily James,7/13/2018,1163110866,2022-06-06T12:33:23Z,musicals,Polydor Records,285746,46,0.65,0.62,-8.437,0.0289,0.13,0,0.0764,0.725,78.024
5q4ASZzORkfoziqUm1GDAL,Dancing Queen,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Colin Firth,Stellan Skarsgård,Amanda Seyfried,Christine Baranski,Julie Walters,Pierce Brosnan",7/13/2018,1163110866,2022-06-06T12:33:26Z,musicals,Polydor Records,221093,48,0.622,0.862,-6.885,0.0313,0.0417,0.0000857,0.308,0.917,99.998
1es8IjpwEr6xO1UY74wGFq,I've Been Waiting For You,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Amanda Seyfried,Christine Baranski,Julie Walters",7/13/2018,1163110866,2022-06-06T12:33:31Z,musicals,Polydor Records,197200,48,0.491,0.373,-11.665,0.0289,0.719,0,0.0992,0.267,77.702
4QwNl9ldjXr92uQvcs5ToR,Fernando,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Cher,Andy Garcia",7/13/2018,1163110866,2022-06-06T12:33:34Z,,Polydor Records,239373,47,0.406,0.57,-7.764,0.0279,0.462,0,0.274,0.58,111.5
6sy3cn0BbraW829wgSMQxm,"My Love, My Life",Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Amanda Seyfried,Lily James,Meryl Streep",7/13/2018,1163110866,2022-06-06T12:33:38Z,musicals,Polydor Records,229013,47,0.396,0.127,-14.169,0.0339,0.978,0.0000014,0.117,0.276,75.04
1JjwEgvPy1QVMrZO9XmAK0,Super Trouper,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),"Cher,Meryl Streep,Christine Baranski,Julie Walters,Pierce Brosnan,Colin Firth,Stellan Skarsgård,Andy Garcia,Amanda Seyfried,Dominic Cooper,Lily James,Jessica Keenan Wynn,Alexa Davies,Josh Dylan,Jeremy Irvine,Hugh Skinner",7/13/2018,1163110866,2022-06-06T12:33:42Z,musicals,Polydor Records,231480,47,0.681,0.655,-8.642,0.0257,0.0425,0,0.0699,0.901,124.996
088KUIrOmAOrZnuT7n4DcY,The Day Before You Came,Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack / Singalong Version),Meryl Streep,7/13/2018,1163110866,2022-06-06T12:33:46Z,musicals,Polydor Records,329306,41,0.357,0.112,-15.843,0.0381,0.925,0,0.0754,0.218,99.105
3upAnamP8Qqcpr1w6aGOk5,Grease (Is The Word) - From Grease Live! Music From The Television Event,Grease Live! (Music From The Television Event),"Jessie J,Grease Live Cast",1/31/2016,1163110866,2022-06-06T12:34:15Z,musicals,Paramount/Republic Records,201773,30,0.692,0.732,-4.935,0.0432,0.192,0,0.103,0.904,109.069
1McSXw7b1UEVqpoHP6ALPy,Summer Nights - From Grease Live! Music From The Television Event,Grease Live! (Music From The Television Event),"Julianne Hough,Aaron Tveit,Grease Live Cast",1/31/2016,1163110866,2022-06-06T12:34:18Z,musicals,Paramount/Republic Records,218240,39,0.742,0.617,-5.848,0.0433,0.213,0,0.103,0.526,124.158
0uDE4ReIsNYqifYz5SWim6,Freddy My Love - From Grease Live! Music From The Television Event,Grease Live! (Music From The Television Event),"Keke Palmer,Kether Donohue,Vanessa Hudgens,Carly Rae Jepsen",1/31/2016,1163110866,2022-06-06T12:34:25Z,,Paramount/Republic Records,167960,34,0.614,0.503,-4.651,0.0269,0.42,0.00000123,0.078,0.606,117.313
3XnO3vrWlRAc3zT0NFusnp,Look At Me I'm Sandra Dee - From Grease Live! Music From The Television Event,Grease Live! (Music From The Television Event),"Vanessa Hudgens,Kether Donohue,Carly Rae Jepsen,Keke Palmer",1/31/2016,1163110866,2022-06-06T12:34:28Z,,Paramount/Republic Records,101626,31,0.481,0.514,-5.711,0.156,0.244,0.00000199,0.084,0.452,185.197
5M4wwYVkuBAVAwrpj1APdM,Greased Lightnin' - From Grease Live! Music From The Television Event,Grease Live! (Music From The Television Event),"Aaron Tveit,Carlos PenaVega,Grease Live Cast",1/31/2016,1163110866,2022-06-06T12:34:34Z,musicals,Paramount/Republic Records,196360,34,0.528,0.874,-4.591,0.183,0.00579,0.00000586,0.0921,0.951,160.008
6kiiPRX9X13NcoC8BDQXBT,Beauty School Dropout - From Grease Live! Music From The Television Event,Grease Live! (Music From The Television Event),"Boyz II Men,Grease Live Cast",1/31/2016,1163110866,2022-06-06T12:34:40Z,"new jack swing,r&b,quiet storm,musicals",Paramount/Republic Records,232680,28,0.545,0.506,-8.433,0.0341,0.336,0,0.104,0.448,112.403
2uLtkcQqf8p1CIjgZLMYmL,Hopelessly Devoted To You - From Grease Live! Music From The Television Event,Grease Live! (Music From The Television Event),Julianne Hough,1/31/2016,1163110866,2022-06-06T12:34:44Z,musicals,Paramount/Republic Records,184640,38,0.374,0.445,-6.795,0.0309,0.623,0.0000667,0.103,0.203,110.716
00XjwOz9DOU0fKnh17GXOv,Sandy - From Grease Live! Music From The Television Event,Grease Live! (Music From The Television Event),Aaron Tveit,1/31/2016,1163110866,2022-06-06T12:34:48Z,musicals,Paramount/Republic Records,155533,36,0.67,0.55,-7.577,0.0279,0.179,0.00000632,0.184,0.511,109.167
10GL1NhHOOenQHJtgDSkme,There Are Worse Things I Could Do - From Grease Live! Music From The Television Event,Grease Live! (Music From The Television Event),Vanessa Hudgens,1/31/2016,1163110866,2022-06-06T12:34:52Z,,Paramount/Republic Records,139266,39,0.356,0.3,-6.675,0.0345,0.651,0.000023,0.201,0.24,202.254
2A4t62zQT77u77tPkJQhwr,You're The One That I Want - From Grease Live! Music From The Television Event,Grease Live! (Music From The Television Event),"Julianne Hough,Aaron Tveit,Grease Live Cast",1/31/2016,1163110866,2022-06-06T12:34:56Z,musicals,Paramount/Republic Records,181746,37,0.73,0.83,-3.554,0.092,0.315,0.00000256,0.241,0.696,107.022
5AOgBQYrNpZ9Z3qSujEIo8,We Go Together - From Grease Live! Music From The Television Event,Grease Live! (Music From The Television Event),"Julianne Hough,Aaron Tveit,Grease Live Cast",1/31/2016,1163110866,2022-06-06T12:34:59Z,musicals,Paramount/Republic Records,192213,36,0.661,0.855,-5.275,0.153,0.152,0,0.163,0.638,108.934
6DsOxQ0cMttNLykpcs6wXb,Back To School Again,Grease 2 (Original Motion Picture Soundtrack),Four Tops,6/11/1982,1163110866,2022-06-06T12:35:07Z,"motown,northern soul,soul",Universal Records,229400,37,0.667,0.58,-7.218,0.0289,0.077,0,0.15,0.505,144.504
79QCh1FIXLoaetaArqobej,Cool Rider,Grease 2 (Original Motion Picture Soundtrack),Michelle Pfeiffer,6/11/1982,1163110866,2022-06-06T12:35:10Z,musicals,Universal Records,212533,49,0.608,0.953,-5.402,0.045,0.0591,0.0000407,0.0854,0.827,156.067
6IZ3pmIfsJZGy7e07Z10Sy,Score Tonight,Grease 2 (Original Motion Picture Soundtrack),"Adrian Zmed,Lorna Luft,The Cast Of Grease 2",6/11/1982,1163110866,2022-06-06T12:35:16Z,,Universal Records,171560,42,0.763,0.65,-7.95,0.0346,0.213,0.0000419,0.288,0.826,140.973
327jb0QAnJ778Tjz8MVr04,Girl For All Seasons,Grease 2 (Original Motion Picture Soundtrack),"Michelle Pfeiffer,Maureen Teefy,Lorna Luft",6/11/1982,1163110866,2022-06-06T12:35:19Z,musicals,Universal Records,210440,40,0.603,0.46,-8.058,0.0239,0.655,0,0.09,0.48,82.49
2CuvAe7TNA2ZJ8Vh3aJCMj,Do It For Our Country,Grease 2 (Original Motion Picture Soundtrack),Peter Frechette,6/11/1982,1163110866,2022-06-06T12:35:24Z,,Universal Records,161800,37,0.638,0.501,-8.915,0.0284,0.6,0.00000159,0.106,0.462,81.358
1txhvJhV8AxGa5saNddfiU,Prowlin',Grease 2 (Original Motion Picture Soundtrack),Adrian Zmed,6/11/1982,1163110866,2022-06-06T12:35:28Z,,Universal Records,183693,38,0.659,0.634,-7.371,0.0278,0.148,0,0.0585,0.616,144.4
1nzfWI8dJn1oExRv9thVw6,Who's That Guy?,Grease 2 (Original Motion Picture Soundtrack),The Cast Of Grease 2,6/11/1982,1163110866,2022-06-06T12:35:31Z,,Universal Records,311626,40,0.768,0.602,-8.74,0.0313,0.172,0.00279,0.0767,0.671,128.439
2c64HwzgAPATRJLF2aj6Ik,Reproduction,Grease 2 (Original Motion Picture Soundtrack),Tab Hunter,6/11/1982,1163110866,2022-06-06T12:35:34Z,,Universal Records,247493,41,0.82,0.511,-9.032,0.0693,0.424,0,0.117,0.747,144.407
